"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"2/23/2024 12:00:00 AM - 1:00:00 AM","45344.7500000000","97 MB","101254034.7231","0.23 Mbit/s","28128.2304","3.87 MB","4053945.0687","","1126.1803","93 MB","97200089.6544","0.22 Mbit/s","27002.0501","0 %","0.0000","100 %","0000009999"
"2/23/2024 1:00:00 AM - 2:00:00 AM","45344.7916666667","8.55 MB","8968794.6037","0.02 Mbit/s","2491.5395","2.60 MB","2723274.2831","","756.5281","5.96 MB","6245520.3206","0.01 Mbit/s","1735.0113","0 %","0.0000","100 %","0000009999"
"2/23/2024 2:00:00 AM - 3:00:00 AM","45344.8333333333","11 MB","11218707.3797","0.02 Mbit/s","3116.5587","2.62 MB","2752482.8192","","764.6402","8.07 MB","8466224.5604","0.02 Mbit/s","2351.9185","0 %","0.0000","100 %","0000009999"
"2/23/2024 3:00:00 AM - 4:00:00 AM","45344.8750000000","8.42 MB","8829265.5511","0.02 Mbit/s","2452.7509","2.49 MB","2614746.6957","","726.3710","5.93 MB","6214518.8554","0.01 Mbit/s","1726.3799","0 %","0.0000","100 %","0000009999"
"2/23/2024 4:00:00 AM - 5:00:00 AM","45344.9166666667","8.57 MB","8985911.6817","0.02 Mbit/s","2496.3223","2.32 MB","2436452.7937","","676.8564","6.25 MB","6549458.8880","0.01 Mbit/s","1819.4660","0 %","0.0000","100 %","0000009999"
"2/23/2024 5:00:00 AM - 6:00:00 AM","45344.9583333333","8.03 MB","8414913.3035","0.02 Mbit/s","2337.6642","2.47 MB","2587088.3890","","718.6936","5.56 MB","5827824.9145","0.01 Mbit/s","1618.9707","0 %","0.0000","100 %","0000009999"
"2/23/2024 6:00:00 AM - 7:00:00 AM","45345.0000000000","48 MB","50064374.5536","0.11 Mbit/s","13907.7365","3.14 MB","3293400.5541","","914.8970","45 MB","46770973.9995","0.10 Mbit/s","12992.8395","0 %","0.0000","100 %","0000009999"
"2/23/2024 7:00:00 AM - 8:00:00 AM","45345.0416666667","9.02 MB","9458730.1349","0.02 Mbit/s","2627.6367","2.56 MB","2687371.2292","","746.5521","6.46 MB","6771358.9057","0.02 Mbit/s","1881.0846","0 %","0.0000","100 %","0000009999"
"2/23/2024 8:00:00 AM - 9:00:00 AM","45345.0833333333","9.87 MB","10345713.5386","0.02 Mbit/s","2874.0329","2.66 MB","2790623.4136","","775.2335","7.21 MB","7555090.1250","0.02 Mbit/s","2098.7994","0 %","0.0000","100 %","0000009999"
"2/23/2024 9:00:00 AM - 10:00:00 AM","45345.1250000000","7.50 MB","7869017.7944","0.02 Mbit/s","2186.0326","2.18 MB","2284055.5549","","634.5163","5.33 MB","5584962.2395","0.01 Mbit/s","1551.5163","0 %","0.0000","100 %","0000009999"
"2/23/2024 10:00:00 AM - 11:00:00 AM","45345.1666666667","8.56 MB","8978498.4555","0.02 Mbit/s","2494.2075","2.26 MB","2365296.7473","","657.0743","6.31 MB","6613201.7082","0.01 Mbit/s","1837.1332","0 %","0.0000","100 %","0000009999"
"2/23/2024 11:00:00 AM - 12:00:00 PM","45345.2083333333","21 MB","22067141.9042","0.05 Mbit/s","6130.2044","5.98 MB","6266830.2043","0.01 Mbit/s","1740.9119","15 MB","15800311.6998","0.04 Mbit/s","4389.2925","0 %","0.0000","100 %","0000009999"
"2/23/2024 12:00:00 PM - 1:00:00 PM","45345.2500000000","14 MB","14419841.1318","0.03 Mbit/s","4005.8564","5.52 MB","5784238.2400","0.01 Mbit/s","1606.8712","8.24 MB","8635602.8918","0.02 Mbit/s","2398.9852","0 %","0.0000","100 %","0000009999"
"2/23/2024 1:00:00 PM - 2:00:00 PM","45345.2916666667","7.86 MB","8238805.3781","0.02 Mbit/s","2288.7414","2.24 MB","2346018.2450","","651.7242","5.62 MB","5892787.1331","0.01 Mbit/s","1637.0172","0 %","0.0000","100 %","0000009999"
"2/23/2024 2:00:00 PM - 3:00:00 PM","45345.3333333333","10 MB","10922050.5504","0.02 Mbit/s","3034.1389","2.19 MB","2298491.2424","","638.5195","8.22 MB","8623559.3081","0.02 Mbit/s","2395.6195","0 %","0.0000","100 %","0000009999"
"2/23/2024 3:00:00 PM - 4:00:00 PM","45345.3750000000","11 MB","11351090.1707","0.03 Mbit/s","3153.3259","1.71 MB","1795849.8645","","498.8860","9.11 MB","9555240.3062","0.02 Mbit/s","2654.4399","0 %","0.0000","100 %","0000009999"
"2/23/2024 4:00:00 PM - 5:00:00 PM","45345.4166666667","278 MB","290987357.5018","0.65 Mbit/s","80835.6597","12 MB","12447242.3034","0.03 Mbit/s","3457.8170","266 MB","278540115.1984","0.62 Mbit/s","77377.8426","0 %","0.0000","100 %","0000009999"
"2/23/2024 5:00:00 PM - 6:00:00 PM","45345.4583333333","12 MB","12397042.6776","0.03 Mbit/s","3443.9195","2.07 MB","2175320.8821","","604.3078","9.75 MB","10221721.7954","0.02 Mbit/s","2839.6117","0 %","0.0000","100 %","0000009999"
"2/23/2024 6:00:00 PM - 7:00:00 PM","45345.5000000000","401 MB","420335418.0339","0.93 Mbit/s","116769.8935","5.01 MB","5251557.2060","0.01 Mbit/s","1458.8915","396 MB","415083860.8279","0.92 Mbit/s","115311.0020","0 %","0.0000","100 %","0000009999"
"2/23/2024 7:00:00 PM - 8:00:00 PM","45345.5416666667","544 MB","569913146.2055","1.27 Mbit/s","158321.5212","6.88 MB","7215037.8846","0.02 Mbit/s","2004.3331","537 MB","562698108.3209","1.25 Mbit/s","156317.1881","0 %","0.0000","100 %","0000009999"
"2/23/2024 8:00:00 PM - 9:00:00 PM","45345.5833333333","6.46 MB","6773966.3966","0.02 Mbit/s","1881.8037","0.82 MB","860556.2583","","239.0620","5.64 MB","5913410.1383","0.01 Mbit/s","1642.7417","0 %","0.0000","100 %","0000009999"
"2/23/2024 9:00:00 PM - 10:00:00 PM","45345.6250000000","5.26 MB","5516081.9077","0.01 Mbit/s","1532.3684","0.74 MB","779193.0212","","216.4599","4.52 MB","4736888.8865","0.01 Mbit/s","1315.9085","0 %","0.0000","100 %","0000009999"
"2/23/2024 10:00:00 PM - 11:00:00 PM","45345.6666666667","5.22 MB","5472374.1610","0.01 Mbit/s","1520.2179","0.74 MB","778486.3488","","216.2624","4.48 MB","4693887.8122","0.01 Mbit/s","1303.9555","0 %","0.0000","100 %","0000009999"
"2/23/2024 11:00:00 PM - 12:00:00 AM","45345.7083333333","5.40 MB","5659943.9408","0.01 Mbit/s","1572.3246","0.72 MB","756863.3495","","210.2556","4.68 MB","4903080.5913","0.01 Mbit/s","1362.0690","0 %","0.0000","100 %","0000009999"
"2/24/2024 12:00:00 AM - 1:00:00 AM","45345.7500000000","7.24 MB","7593115.3249","0.02 Mbit/s","2109.3452","0.95 MB","990937.3409","","275.2795","6.30 MB","6602177.9840","0.01 Mbit/s","1834.0657","0 %","0.0000","100 %","0000009999"
"2/24/2024 1:00:00 AM - 2:00:00 AM","45345.7916666667","5.49 MB","5756139.5829","0.01 Mbit/s","1599.0831","0.74 MB","773840.4871","","214.9766","4.75 MB","4982299.0958","0.01 Mbit/s","1384.1065","0 %","0.0000","100 %","0000009999"
"2/24/2024 2:00:00 AM - 3:00:00 AM","45345.8333333333","10 MB","10990626.7160","0.02 Mbit/s","3053.1893","1.03 MB","1080117.7737","","300.0561","9.45 MB","9910508.9423","0.02 Mbit/s","2753.1333","0 %","0.0000","100 %","0000009999"
"2/24/2024 3:00:00 AM - 4:00:00 AM","45345.8750000000","5.78 MB","6059273.9177","0.01 Mbit/s","1683.2719","0.78 MB","821370.5862","","228.1775","5 MB","5237903.3315","0.01 Mbit/s","1455.0944","0 %","0.0000","100 %","0000009999"
"2/24/2024 4:00:00 AM - 5:00:00 AM","45345.9166666667","5.57 MB","5839886.0457","0.01 Mbit/s","1622.3213","0.78 MB","813791.3608","","226.0714","4.79 MB","5026094.6848","0.01 Mbit/s","1396.2499","0 %","0.0000","100 %","0000009999"
"2/24/2024 5:00:00 AM - 6:00:00 AM","45345.9583333333","5.31 MB","5570584.1187","0.01 Mbit/s","1547.5177","0.72 MB","759372.4107","","210.9549","4.59 MB","4811211.7080","0.01 Mbit/s","1336.5628","0 %","0.0000","100 %","0000009999"
"2/24/2024 6:00:00 AM - 7:00:00 AM","45346.0000000000","5.77 MB","6046886.2558","0.01 Mbit/s","1679.8166","0.79 MB","827874.1892","","229.9823","4.98 MB","5219012.0667","0.01 Mbit/s","1449.8343","0 %","0.0000","100 %","0000009999"
"2/24/2024 7:00:00 AM - 8:00:00 AM","45346.0416666667","5.67 MB","5945510.6171","0.01 Mbit/s","1651.6730","0.76 MB","801952.5021","","222.7838","4.91 MB","5143558.1150","0.01 Mbit/s","1428.8892","0 %","0.0000","100 %","0000009999"
"2/24/2024 8:00:00 AM - 9:00:00 AM","45346.0833333333","6.50 MB","6817666.1019","0.02 Mbit/s","1893.9487","0.80 MB","835673.5785","","232.1503","5.70 MB","5981992.5234","0.01 Mbit/s","1661.7985","0 %","0.0000","100 %","0000009999"
"2/24/2024 9:00:00 AM - 10:00:00 AM","45346.1250000000","7.96 MB","8349552.5660","0.02 Mbit/s","2319.5199","0.85 MB","889069.4226","","246.9850","7.11 MB","7460483.1434","0.02 Mbit/s","2072.5349","0 %","0.0000","100 %","0000009999"
"2/24/2024 10:00:00 AM - 11:00:00 AM","45346.1666666667","5.26 MB","5511953.0206","0.01 Mbit/s","1531.2299","0.74 MB","774055.8946","","215.0340","4.52 MB","4737897.1260","0.01 Mbit/s","1316.1959","0 %","0.0000","100 %","0000009999"
"2/24/2024 11:00:00 AM - 12:00:00 PM","45346.2083333333","5.03 MB","5277217.5054","0.01 Mbit/s","1466.0118","0.71 MB","745165.9367","","207.0072","4.32 MB","4532051.5687","0.01 Mbit/s","1259.0046","0 %","0.0000","100 %","0000009999"
"2/24/2024 12:00:00 PM - 1:00:00 PM","45346.2500000000","5.12 MB","5370418.6258","0.01 Mbit/s","1491.9156","0.73 MB","761146.5854","","211.4484","4.40 MB","4609272.0404","0.01 Mbit/s","1280.4672","0 %","0.0000","100 %","0000009999"
"2/24/2024 1:00:00 PM - 2:00:00 PM","45346.2916666667","5.38 MB","5642900.5885","0.01 Mbit/s","1567.5943","0.88 MB","922400.1462","","256.2422","4.50 MB","4720500.4423","0.01 Mbit/s","1311.3521","0 %","0.0000","100 %","0000009999"
"2/24/2024 2:00:00 PM - 3:00:00 PM","45346.3333333333","465 MB","487302446.3586","1.08 Mbit/s","135372.3196","15 MB","16130748.8219","0.04 Mbit/s","4481.1121","449 MB","471171697.5367","1.05 Mbit/s","130891.2075","0 %","0.0000","100 %","0000009999"
"2/24/2024 3:00:00 PM - 4:00:00 PM","45346.3750000000","284 MB","297714402.1536","0.66 Mbit/s","82705.3372","33 MB","34702514.9836","0.08 Mbit/s","9640.3909","251 MB","263011887.1700","0.58 Mbit/s","73064.9463","0 %","0.0000","100 %","0000009999"
"2/24/2024 4:00:00 PM - 5:00:00 PM","45346.4166666667","251 MB","262800301.4153","0.58 Mbit/s","73006.1676","24 MB","25050170.0903","0.06 Mbit/s","6958.9605","227 MB","237750131.3249","0.53 Mbit/s","66047.2071","0 %","0.0000","100 %","0000009999"
"2/24/2024 5:00:00 PM - 6:00:00 PM","45346.4583333333","39 MB","40780200.4576","0.09 Mbit/s","11328.8090","18 MB","19145012.2337","0.04 Mbit/s","5318.5169","21 MB","21635188.2238","0.05 Mbit/s","6010.2921","0 %","0.0000","100 %","0000009999"
"2/24/2024 6:00:00 PM - 7:00:00 PM","45346.5000000000","36 MB","38218658.5083","0.08 Mbit/s","10617.1198","17 MB","17371818.3573","0.04 Mbit/s","4825.8804","20 MB","20846840.1510","0.05 Mbit/s","5791.2394","0 %","0.0000","100 %","0000009999"
"2/24/2024 7:00:00 PM - 8:00:00 PM","45346.5416666667","38 MB","39627152.5711","0.09 Mbit/s","11008.3986","16 MB","16813436.2210","0.04 Mbit/s","4670.7622","22 MB","22813716.3501","0.05 Mbit/s","6337.6364","0 %","0.0000","100 %","0000009999"
"2/24/2024 8:00:00 PM - 9:00:00 PM","45346.5833333333","44 MB","46375894.7963","0.10 Mbit/s","12883.1234","21 MB","21860135.1992","0.05 Mbit/s","6072.6984","23 MB","24515759.5971","0.05 Mbit/s","6810.4251","0 %","0.0000","100 %","0000009999"
"2/24/2024 9:00:00 PM - 10:00:00 PM","45346.6250000000","120 MB","126117837.3404","0.28 Mbit/s","35035.4576","8.61 MB","9026005.1949","0.02 Mbit/s","2507.4187","112 MB","117091832.1455","0.26 Mbit/s","32528.0389","0 %","0.0000","100 %","0000009999"
"2/24/2024 10:00:00 PM - 11:00:00 PM","45346.6666666667","73 MB","76138464.9627","0.17 Mbit/s","21151.2187","4.10 MB","4303230.5144","","1195.4348","69 MB","71835234.4483","0.16 Mbit/s","19955.7839","0 %","0.0000","100 %","0000009999"
"2/24/2024 11:00:00 PM - 12:00:00 AM","45346.7083333333","631 MB","661507461.6975","1.47 Mbit/s","183767.3866","18 MB","18952689.3795","0.04 Mbit/s","5265.0747","613 MB","642554772.3180","1.43 Mbit/s","178502.3119","0 %","0.0000","100 %","0000009999"
"2/25/2024 12:00:00 AM - 1:00:00 AM","45346.7500000000","22 MB","22564896.0931","0.05 Mbit/s","6268.4968","1.55 MB","1620156.8197","","450.0773","20 MB","20944739.2734","0.05 Mbit/s","5818.4195","0 %","0.0000","100 %","0000009999"
"2/25/2024 1:00:00 AM - 2:00:00 AM","45346.7916666667","10 MB","10763191.7481","0.02 Mbit/s","2989.9997","0.90 MB","945531.8975","","262.6674","9.36 MB","9817659.8506","0.02 Mbit/s","2727.3323","0 %","0.0000","100 %","0000009999"
"2/25/2024 2:00:00 AM - 3:00:00 AM","45346.8333333333","5.26 MB","5519168.0512","0.01 Mbit/s","1533.2215","0.74 MB","779085.6474","","216.4295","4.52 MB","4740082.4037","0.01 Mbit/s","1316.7920","0 %","0.0000","100 %","0000009999"
"2/25/2024 3:00:00 AM - 4:00:00 AM","45346.8750000000","11 MB","11292500.2726","0.03 Mbit/s","3137.0671","1.10 MB","1153524.9397","","320.4503","9.67 MB","10138975.3329","0.02 Mbit/s","2816.6168","0 %","0.0000","100 %","0000009999"
"2/25/2024 4:00:00 AM - 5:00:00 AM","45346.9166666667","122 MB","127845483.7980","0.29 Mbit/s","36740.2697","2.66 MB","2786047.7426","","800.6552","119 MB","125059436.0555","0.29 Mbit/s","35939.6145","0 %","0.0000","99 %","0000009919"
"2/25/2024 5:00:00 AM - 6:00:00 AM","45346.9583333333","5.10 MB","5349271.5851","0.01 Mbit/s","1486.0409","0.78 MB","813179.4591","","225.9033","4.33 MB","4536092.1260","0.01 Mbit/s","1260.1376","0 %","0.0000","100 %","0000009999"
"2/25/2024 6:00:00 AM - 7:00:00 AM","45347.0000000000","8.63 MB","9047899.7634","0.02 Mbit/s","2513.5080","0.85 MB","896323.8657","","248.9989","7.77 MB","8151575.8977","0.02 Mbit/s","2264.5091","0 %","0.0000","100 %","0000009999"
"2/25/2024 7:00:00 AM - 8:00:00 AM","45347.0416666667","5.59 MB","5861549.3166","0.01 Mbit/s","1628.3257","0.82 MB","864428.9917","","240.1365","4.77 MB","4997120.3248","0.01 Mbit/s","1388.1892","0 %","0.0000","100 %","0000009999"
"2/25/2024 8:00:00 AM - 9:00:00 AM","45347.0833333333","8.67 MB","9089566.7890","0.02 Mbit/s","2525.1111","0.90 MB","948919.5406","","263.6129","7.76 MB","8140647.2485","0.02 Mbit/s","2261.4982","0 %","0.0000","100 %","0000009999"
"2/25/2024 9:00:00 AM - 10:00:00 AM","45347.1250000000","5.21 MB","5459582.3577","0.01 Mbit/s","1516.6813","0.80 MB","840327.5838","","233.4444","4.41 MB","4619254.7739","0.01 Mbit/s","1283.2368","0 %","0.0000","100 %","0000009999"
"2/25/2024 10:00:00 AM - 11:00:00 AM","45347.1666666667","469 MB","491822960.8493","1.09 Mbit/s","136629.2544","9.15 MB","9599591.6559","0.02 Mbit/s","2666.7829","460 MB","482223369.1935","1.07 Mbit/s","133962.4715","0 %","0.0000","100 %","0000009999"
"2/25/2024 11:00:00 AM - 12:00:00 PM","45347.2083333333","87 MB","91345623.9000","0.20 Mbit/s","25375.6171","2.63 MB","2755502.7333","","765.4727","84 MB","88590121.1667","0.20 Mbit/s","24610.1444","0 %","0.0000","100 %","0000009999"
"2/25/2024 12:00:00 PM - 1:00:00 PM","45347.2500000000","5.21 MB","5461763.1597","0.01 Mbit/s","1517.2702","0.78 MB","819157.7863","","227.5609","4.43 MB","4642605.3733","0.01 Mbit/s","1289.7093","0 %","0.0000","100 %","0000009999"
"2/25/2024 1:00:00 PM - 2:00:00 PM","45347.2916666667","5.18 MB","5435496.0317","0.01 Mbit/s","1509.9775","0.77 MB","807094.8418","","224.2105","4.41 MB","4628401.1899","0.01 Mbit/s","1285.7670","0 %","0.0000","100 %","0000009999"
"2/25/2024 2:00:00 PM - 3:00:00 PM","45347.3333333333","5.49 MB","5759416.6383","0.01 Mbit/s","1599.9668","0.82 MB","861750.0708","","239.3943","4.67 MB","4897666.5674","0.01 Mbit/s","1360.5725","0 %","0.0000","100 %","0000009999"
"2/25/2024 3:00:00 PM - 4:00:00 PM","45347.3750000000","7.50 MB","7865828.5269","0.02 Mbit/s","2185.1345","0.83 MB","866265.9377","","240.6495","6.68 MB","6999562.5893","0.02 Mbit/s","1944.4850","0 %","0.0000","100 %","0000009999"
"2/25/2024 4:00:00 PM - 5:00:00 PM","45347.4166666667","7.79 MB","8170480.0812","0.02 Mbit/s","2269.7480","1.09 MB","1143142.8548","","317.5635","6.70 MB","7027337.2264","0.02 Mbit/s","1952.1845","0 %","0.0000","100 %","0000009999"
"2/25/2024 5:00:00 PM - 6:00:00 PM","45347.4583333333","8.53 MB","8945518.7376","0.02 Mbit/s","2485.0527","0.88 MB","925968.2289","","257.2327","7.65 MB","8019550.5087","0.02 Mbit/s","2227.8200","0 %","0.0000","100 %","0000009999"
"2/25/2024 6:00:00 PM - 7:00:00 PM","45347.5000000000","6.31 MB","6616381.2277","0.01 Mbit/s","1838.0471","0.91 MB","949694.6178","","263.8275","5.40 MB","5666686.6099","0.01 Mbit/s","1574.2195","0 %","0.0000","100 %","0000009999"
"2/25/2024 7:00:00 PM - 8:00:00 PM","45347.5416666667","1,149 MB","1204877975.5892","2.68 Mbit/s","334716.2196","26 MB","27080474.6190","0.06 Mbit/s","7522.9810","1,123 MB","1177797500.9702","2.62 Mbit/s","327193.2386","0 %","0.0000","100 %","0000009999"
"2/25/2024 8:00:00 PM - 9:00:00 PM","45347.5833333333","1,850 MB","1940346758.9575","4.31 Mbit/s","539027.1352","34 MB","35703508.8788","0.08 Mbit/s","9918.4128","1,816 MB","1904643250.0787","4.23 Mbit/s","529108.7224","0 %","0.0000","100 %","0000009999"
"2/25/2024 9:00:00 PM - 10:00:00 PM","45347.6250000000","1,692 MB","1774656025.2793","3.94 Mbit/s","492994.2427","35 MB","36553740.4094","0.08 Mbit/s","10154.5220","1,658 MB","1738102284.8699","3.86 Mbit/s","482839.7208","0 %","0.0000","100 %","0000009999"
"2/25/2024 10:00:00 PM - 11:00:00 PM","45347.6666666667","8.05 MB","8442093.2098","0.02 Mbit/s","2345.2148","2.29 MB","2401436.5356","","667.1194","5.76 MB","6040656.6742","0.01 Mbit/s","1678.0954","0 %","0.0000","100 %","0000009999"
"2/25/2024 11:00:00 PM - 12:00:00 AM","45347.7083333333","7.64 MB","8009718.0428","0.02 Mbit/s","2225.1009","2.16 MB","2269455.3208","","630.4550","5.47 MB","5740262.7220","0.01 Mbit/s","1594.6459","0 %","0.0000","100 %","0000009999"
"2/26/2024 12:00:00 AM - 1:00:00 AM","45347.7500000000","9.22 MB","9665191.8812","0.02 Mbit/s","2684.9918","2.37 MB","2486679.2842","","690.7999","6.85 MB","7178512.5970","0.02 Mbit/s","1994.1919","0 %","0.0000","100 %","0000009999"
"2/26/2024 1:00:00 AM - 2:00:00 AM","45347.7916666667","8.04 MB","8433065.0972","0.02 Mbit/s","2342.7198","2.27 MB","2378345.0059","","660.7083","5.77 MB","6054720.0913","0.01 Mbit/s","1682.0115","0 %","0.0000","100 %","0000009999"
"2/26/2024 2:00:00 AM - 3:00:00 AM","45347.8333333333","62 MB","64785010.1279","0.14 Mbit/s","17997.3859","3.01 MB","3160878.6925","","878.0975","59 MB","61624131.4354","0.14 Mbit/s","17119.2884","0 %","0.0000","100 %","0000009999"
"2/26/2024 3:00:00 AM - 4:00:00 AM","45347.8750000000","7.96 MB","8344222.7015","0.02 Mbit/s","2318.0264","2.21 MB","2316509.6384","","643.5267","5.75 MB","6027713.0631","0.01 Mbit/s","1674.4996","0 %","0.0000","100 %","0000009999"
"2/26/2024 4:00:00 AM - 5:00:00 AM","45347.9166666667","8.23 MB","8632136.6253","0.02 Mbit/s","2398.0089","2.28 MB","2385561.2719","","662.7093","5.96 MB","6246575.3534","0.01 Mbit/s","1735.2996","0 %","0.0000","100 %","0000009999"
"2/26/2024 5:00:00 AM - 6:00:00 AM","45347.9583333333","11 MB","11562003.2171","0.03 Mbit/s","3211.9174","1.80 MB","1885775.7326","","523.8673","9.23 MB","9676227.4844","0.02 Mbit/s","2688.0500","0 %","0.0000","100 %","0000009999"
"2/26/2024 6:00:00 AM - 7:00:00 AM","45348.0000000000","6.75 MB","7079979.0362","0.02 Mbit/s","1966.8357","1.38 MB","1451713.6326","","403.2896","5.37 MB","5628265.4036","0.01 Mbit/s","1563.5460","0 %","0.0000","100 %","0000009999"
"2/26/2024 7:00:00 AM - 8:00:00 AM","45348.0416666667","7 MB","7337393.0912","0.02 Mbit/s","2038.3006","1.57 MB","1651140.4193","","458.6807","5.42 MB","5686252.6719","0.01 Mbit/s","1579.6199","0 %","0.0000","100 %","0000009999"
"2/26/2024 8:00:00 AM - 9:00:00 AM","45348.0833333333","10 MB","10668154.0830","0.02 Mbit/s","2963.6149","2.24 MB","2349198.1899","","652.6076","7.93 MB","8318955.8932","0.02 Mbit/s","2311.0072","0 %","0.0000","100 %","0000009999"
"2/26/2024 9:00:00 AM - 10:00:00 AM","45348.1250000000","8.63 MB","9044522.6416","0.02 Mbit/s","2512.5907","2.45 MB","2564564.8623","","712.4425","6.18 MB","6479957.7793","0.01 Mbit/s","1800.1483","0 %","0.0000","100 %","0000009999"
"2/26/2024 10:00:00 AM - 11:00:00 AM","45348.1666666667","8.73 MB","9157273.1225","0.02 Mbit/s","2543.8919","2.21 MB","2312506.4792","","642.4147","6.53 MB","6844766.6433","0.02 Mbit/s","1901.4772","0 %","0.0000","100 %","0000009999"
"2/26/2024 11:00:00 AM - 12:00:00 PM","45348.2083333333","7.17 MB","7519053.7106","0.02 Mbit/s","2088.7827","1.64 MB","1724732.0654","","479.1282","5.53 MB","5794321.6452","0.01 Mbit/s","1609.6545","0 %","0.0000","100 %","0000009999"
"2/26/2024 12:00:00 PM - 1:00:00 PM","45348.2500000000","7.75 MB","8122833.4642","0.02 Mbit/s","2256.5307","1.89 MB","1986891.0924","","551.9602","5.85 MB","6135942.3718","0.01 Mbit/s","1704.5705","0 %","0.0000","100 %","0000009999"
"2/26/2024 1:00:00 PM - 2:00:00 PM","45348.2916666667","8.96 MB","9394994.6302","0.02 Mbit/s","2609.9237","2.52 MB","2647415.3997","","735.4504","6.43 MB","6747579.2305","0.01 Mbit/s","1874.4734","0 %","0.0000","100 %","0000009999"
"2/26/2024 2:00:00 PM - 3:00:00 PM","45348.3333333333","8.08 MB","8474732.5605","0.02 Mbit/s","2354.2820","2.38 MB","2495012.0352","","693.1147","5.70 MB","5979720.5254","0.01 Mbit/s","1661.1673","0 %","0.0000","100 %","0000009999"
"2/26/2024 3:00:00 PM - 4:00:00 PM","45348.3750000000","8.11 MB","8504158.5521","0.02 Mbit/s","2362.4500","1.87 MB","1955876.2543","","543.3412","6.24 MB","6548282.2978","0.01 Mbit/s","1819.1088","0 %","0.0000","100 %","0000009999"
"2/26/2024 4:00:00 PM - 5:00:00 PM","45348.4166666667","224 MB","234820601.8789","0.52 Mbit/s","65232.6562","6.60 MB","6920099.0050","0.02 Mbit/s","1922.3886","217 MB","227900502.8739","0.51 Mbit/s","63310.2677","0 %","0.0000","100 %","0000009999"
"2/26/2024 5:00:00 PM - 6:00:00 PM","45348.4583333333","10 MB","10559150.5615","0.02 Mbit/s","2933.3418","2.33 MB","2442415.8825","","678.5054","7.74 MB","8116734.6790","0.02 Mbit/s","2254.8364","0 %","0.0000","100 %","0000009999"
"2/26/2024 6:00:00 PM - 7:00:00 PM","45348.5000000000","360 MB","377007033.2859","0.84 Mbit/s","104732.3218","6.51 MB","6823775.6073","0.02 Mbit/s","1895.6407","353 MB","370183257.6786","0.82 Mbit/s","102836.6811","0 %","0.0000","100 %","0000009999"
"2/26/2024 7:00:00 PM - 8:00:00 PM","45348.5416666667","157 MB","164482519.5626","0.37 Mbit/s","45693.1427","3.96 MB","4154391.8611","","1154.0875","153 MB","160328127.7014","0.36 Mbit/s","44539.0552","0 %","0.0000","100 %","0000009999"
"2/26/2024 8:00:00 PM - 9:00:00 PM","45348.5833333333","12 MB","12091483.8957","0.03 Mbit/s","3359.0068","2.30 MB","2408657.7484","","669.1236","9.23 MB","9682826.1473","0.02 Mbit/s","2689.8831","0 %","0.0000","100 %","0000009999"
"2/26/2024 9:00:00 PM - 10:00:00 PM","45348.6250000000","185 MB","193809759.8647","0.43 Mbit/s","53840.2320","8.05 MB","8444433.7276","0.02 Mbit/s","2345.8585","177 MB","185365326.1371","0.41 Mbit/s","51494.3735","0 %","0.0000","100 %","0000009999"
"2/26/2024 10:00:00 PM - 11:00:00 PM","45348.6666666667","497 MB","521571146.2991","1.16 Mbit/s","144892.9484","10 MB","10844068.4500","0.02 Mbit/s","3012.4923","487 MB","510727077.8491","1.14 Mbit/s","141880.4561","0 %","0.0000","100 %","0000009999"
"2/26/2024 11:00:00 PM - 12:00:00 AM","45348.7083333333","382 MB","400372475.5145","0.89 Mbit/s","111222.9183","9.89 MB","10374962.4790","0.02 Mbit/s","2882.1502","372 MB","389997513.0355","0.87 Mbit/s","108340.7681","0 %","0.0000","100 %","0000009999"
"2/27/2024 12:00:00 AM - 1:00:00 AM","45348.7500000000","644 MB","675155823.5690","1.50 Mbit/s","187556.8301","13 MB","13423298.2610","0.03 Mbit/s","3728.9633","631 MB","661732525.3080","1.47 Mbit/s","183827.8668","0 %","0.0000","100 %","0000009999"
"2/27/2024 1:00:00 AM - 2:00:00 AM","45348.7916666667","4,545 MB","4765747205.6219","11 Mbit/s","1323925.3178","15 MB","15444491.5241","0.03 Mbit/s","4290.4822","4,530 MB","4750302714.0978","11 Mbit/s","1319634.8356","0 %","0.0000","100 %","0000009999"
"2/27/2024 2:00:00 AM - 3:00:00 AM","45348.8333333333","447 MB","468635302.9076","1.04 Mbit/s","130186.5987","26 MB","27689895.7986","0.06 Mbit/s","7692.2360","421 MB","440945407.1090","0.98 Mbit/s","122494.3626","0 %","0.0000","100 %","0000009999"
"2/27/2024 3:00:00 AM - 4:00:00 AM","45348.8750000000","454 MB","475624016.9565","1.06 Mbit/s","132127.3250","23 MB","24477447.1633","0.05 Mbit/s","6799.7820","430 MB","451146569.7932","1 Mbit/s","125327.5430","0 %","0.0000","100 %","0000009999"
