Year,Month,Date,Item,Country,Price(Baht),UNIT
2020,January,6,1052-HSD (B7),SG-SINGAPORE,43.78542,BAHT/LITRE
2020,January,6,1052-HSD (B7),TH-THAILAND,27.39,BAHT/LITRE
2020,January,6,1052-HSD (B7),US-UNITED STATES OF AMERICA,24.455611,BAHT/LITRE
2020,January,6,1052-HSD (B7),VN-VIETNAM,21.58359,BAHT/LITRE
2020,January,13,1033G-E10,TH-THAILAND,26.75,BAHT/LITRE
2020,January,13,1034-ULG 95,AU-AUSTRALIA,34.705094,BAHT/LITRE
2020,January,13,1034-ULG 95,BE-BELGIUM,47.991658,BAHT/LITRE
2020,January,13,1034-ULG 95,BN-BRUNEI,11.657308,BAHT/LITRE
2020,January,13,1034-ULG 95,BR-BRAZIL,33.814928,BAHT/LITRE
2020,January,13,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",46.313628,BAHT/LITRE
2020,January,13,1034-ULG 95,FR-FRANCE,51.347718,BAHT/LITRE
2020,January,13,1034-ULG 95,GB-UNITED KINGDOM,48.998476,BAHT/LITRE
2020,January,13,1034-ULG 95,HK-HONG KONG,70.161168,BAHT/LITRE
2020,January,13,1034-ULG 95,ID-INDONESIA,22.054175,BAHT/LITRE
2020,January,13,1034-ULG 95,IN-INDIA,32.369462,BAHT/LITRE
2020,January,13,1034-ULG 95,IT-ITALY,53.025748,BAHT/LITRE
2020,January,13,1034-ULG 95,JP-JAPAN,41.348497,BAHT/LITRE
2020,January,13,1034-ULG 95,KH-KINGDOM OF CAMBODIA,30.77225,BAHT/LITRE
2020,January,13,1034-ULG 95,"KR-KOREA, REPUBLIC OF",40.848849,BAHT/LITRE
2020,January,13,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",36.91314,BAHT/LITRE
2020,January,13,1034-ULG 95,MM-MYANMAR,20.188,BAHT/LITRE
2020,January,13,1034-ULG 95,MY-MALAYSIA,15.45336,BAHT/LITRE
2020,January,13,1034-ULG 95,NL-NETHERLANDS,56.046202,BAHT/LITRE
2020,January,13,1034-ULG 95,PH-PHILIPPINES,31.71705,BAHT/LITRE
2020,January,13,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,32.613728,BAHT/LITRE
2020,January,13,1034-ULG 95,SG-SINGAPORE,53.349842,BAHT/LITRE
2020,January,13,1034-ULG 95,TH-THAILAND,34.16,BAHT/LITRE
2020,January,13,1034-ULG 95,US-UNITED STATES OF AMERICA,20.579947,BAHT/LITRE
2020,January,13,1034-ULG 95,VN-VIETNAM,27.34997,BAHT/LITRE
2020,January,13,1052-HSD (B7),AU-AUSTRALIA,31.932855,BAHT/LITRE
2020,January,13,1052-HSD (B7),BE-BELGIUM,50.676506,BAHT/LITRE
2020,January,13,1052-HSD (B7),BN-BRUNEI,6.949549,BAHT/LITRE
2020,January,13,1052-HSD (B7),BR-BRAZIL,27.776548,BAHT/LITRE
2020,January,13,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",42.621962,BAHT/LITRE
2020,January,13,1052-HSD (B7),FR-FRANCE,50.3409,BAHT/LITRE
2020,January,13,1052-HSD (B7),GB-UNITED KINGDOM,51.012112,BAHT/LITRE
2020,January,13,1052-HSD (B7),HK-HONG KONG,57.94908,BAHT/LITRE
2020,January,13,1052-HSD (B7),ID-INDONESIA,22.6083,BAHT/LITRE
2020,January,13,1052-HSD (B7),IN-INDIA,29.493504,BAHT/LITRE
2020,January,13,1052-HSD (B7),IT-ITALY,49.334082,BAHT/LITRE
2020,January,13,1052-HSD (B7),JP-JAPAN,35.894132,BAHT/LITRE
2020,January,13,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,27.06475,BAHT/LITRE
2020,January,13,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",36.444474,BAHT/LITRE
2020,January,13,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",29.06145,BAHT/LITRE
2020,January,13,1052-HSD (B7),MM-MYANMAR,19.982,BAHT/LITRE
2020,January,13,1052-HSD (B7),MY-MALAYSIA,16.19631,BAHT/LITRE
2020,January,13,1052-HSD (B7),NL-NETHERLANDS,47.320446,BAHT/LITRE
2020,January,13,1052-HSD (B7),PH-PHILIPPINES,26.8951,BAHT/LITRE
2020,January,13,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,29.702448,BAHT/LITRE
2020,January,13,1052-HSD (B7),SG-SINGAPORE,44.607641,BAHT/LITRE
2020,January,13,1052-HSD (B7),TH-THAILAND,27.89,BAHT/LITRE
2020,January,13,1052-HSD (B7),US-UNITED STATES OF AMERICA,24.568309,BAHT/LITRE
2020,January,13,1052-HSD (B7),VN-VIETNAM,21.61677,BAHT/LITRE
2020,January,20,1033G-E10,TH-THAILAND,26.35,BAHT/LITRE
2020,January,20,1034-ULG 95,AU-AUSTRALIA,33.086916,BAHT/LITRE
2020,January,20,1034-ULG 95,BE-BELGIUM,48.212593,BAHT/LITRE
2020,January,20,1034-ULG 95,BN-BRUNEI,11.738688,BAHT/LITRE
2020,January,20,1034-ULG 95,BR-BRAZIL,33.43846,BAHT/LITRE
2020,January,20,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",47.538291,BAHT/LITRE
2020,January,20,1034-ULG 95,FR-FRANCE,51.921254,BAHT/LITRE
2020,January,20,1034-ULG 95,GB-UNITED KINGDOM,49.561197,BAHT/LITRE
2020,January,20,1034-ULG 95,HK-HONG KONG,70.09302,BAHT/LITRE
2020,January,20,1034-ULG 95,ID-INDONESIA,22.288,BAHT/LITRE
2020,January,20,1034-ULG 95,IN-INDIA,32.207168,BAHT/LITRE
2020,January,20,1034-ULG 95,IT-ITALY,53.607009,BAHT/LITRE
2020,January,20,1034-ULG 95,JP-JAPAN,41.693627,BAHT/LITRE
2020,January,20,1034-ULG 95,KH-KINGDOM OF CAMBODIA,31.0503,BAHT/LITRE
2020,January,20,1034-ULG 95,"KR-KOREA, REPUBLIC OF",41.163868,BAHT/LITRE
2020,January,20,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",37.1955,BAHT/LITRE
2020,January,20,1034-ULG 95,MM-MYANMAR,19.665,BAHT/LITRE
2020,January,20,1034-ULG 95,MY-MALAYSIA,15.59376,BAHT/LITRE
2020,January,20,1034-ULG 95,NL-NETHERLANDS,57.989972,BAHT/LITRE
2020,January,20,1034-ULG 95,PH-PHILIPPINES,30.80215,BAHT/LITRE
2020,January,20,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,32.633904,BAHT/LITRE
2020,January,20,1034-ULG 95,SG-SINGAPORE,53.043495,BAHT/LITRE
2020,January,20,1034-ULG 95,TH-THAILAND,34.16,BAHT/LITRE
2020,January,20,1034-ULG 95,US-UNITED STATES OF AMERICA,20.640528,BAHT/LITRE
2020,January,20,1034-ULG 95,VN-VIETNAM,27.43392,BAHT/LITRE
2020,January,20,1052-HSD (B7),AU-AUSTRALIA,31.749227,BAHT/LITRE
2020,January,20,1052-HSD (B7),BE-BELGIUM,50.235499,BAHT/LITRE
2020,January,20,1052-HSD (B7),BN-BRUNEI,6.998064,BAHT/LITRE
2020,January,20,1052-HSD (B7),BR-BRAZIL,27.662726,BAHT/LITRE
2020,January,20,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",45.178234,BAHT/LITRE
2020,January,20,1052-HSD (B7),FR-FRANCE,50.57265,BAHT/LITRE
2020,January,20,1052-HSD (B7),GB-UNITED KINGDOM,51.584103,BAHT/LITRE
2020,January,20,1052-HSD (B7),HK-HONG KONG,57.7905,BAHT/LITRE
2020,January,20,1052-HSD (B7),ID-INDONESIA,22.848,BAHT/LITRE
2020,January,20,1052-HSD (B7),IN-INDIA,29.318652,BAHT/LITRE
2020,January,20,1052-HSD (B7),IT-ITALY,50.235499,BAHT/LITRE
2020,January,20,1052-HSD (B7),JP-JAPAN,36.230134,BAHT/LITRE
2020,January,20,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,26.9352,BAHT/LITRE
2020,January,20,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",36.702532,BAHT/LITRE
2020,January,20,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",29.28375,BAHT/LITRE
2020,January,20,1052-HSD (B7),MM-MYANMAR,19.458,BAHT/LITRE
2020,January,20,1052-HSD (B7),MY-MALAYSIA,16.34346,BAHT/LITRE
2020,January,20,1052-HSD (B7),NL-NETHERLANDS,48.549744,BAHT/LITRE
2020,January,20,1052-HSD (B7),PH-PHILIPPINES,26.73507,BAHT/LITRE
2020,January,20,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,29.720823,BAHT/LITRE
2020,January,20,1052-HSD (B7),SG-SINGAPORE,44.240532,BAHT/LITRE
2020,January,20,1052-HSD (B7),TH-THAILAND,27.49,BAHT/LITRE
2020,January,20,1052-HSD (B7),US-UNITED STATES OF AMERICA,24.575882,BAHT/LITRE
2020,January,20,1052-HSD (B7),VN-VIETNAM,21.70048,BAHT/LITRE
2020,January,27,1033G-E10,TH-THAILAND,26.25,BAHT/LITRE
2020,January,27,1034-ULG 95,AU-AUSTRALIA,30.009766,BAHT/LITRE
2020,January,27,1034-ULG 95,BE-BELGIUM,48.004946,BAHT/LITRE
2020,January,27,1034-ULG 95,BN-BRUNEI,11.778052,BAHT/LITRE
2020,January,27,1034-ULG 95,BR-BRAZIL,33.418528,BAHT/LITRE
2020,January,27,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",47.32882,BAHT/LITRE
2020,January,27,1034-ULG 95,FR-FRANCE,51.723639,BAHT/LITRE
2020,January,27,1034-ULG 95,GB-UNITED KINGDOM,50.371387,BAHT/LITRE
2020,January,27,1034-ULG 95,HK-HONG KONG,70.601096,BAHT/LITRE
2020,January,27,1034-ULG 95,ID-INDONESIA,26.50986,BAHT/LITRE
2020,January,27,1034-ULG 95,IN-INDIA,31.693791,BAHT/LITRE
2020,January,27,1034-ULG 95,IT-ITALY,53.752017,BAHT/LITRE
2020,January,27,1034-ULG 95,JP-JAPAN,42.637955,BAHT/LITRE
2020,January,27,1034-ULG 95,KH-KINGDOM OF CAMBODIA,31.27855,BAHT/LITRE
2020,January,27,1034-ULG 95,"KR-KOREA, REPUBLIC OF",41.163868,BAHT/LITRE
2020,January,27,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",37.18881,BAHT/LITRE
2020,January,27,1034-ULG 95,MM-MYANMAR,19.437,BAHT/LITRE
2020,January,27,1034-ULG 95,MY-MALAYSIA,15.6936,BAHT/LITRE
2020,January,27,1034-ULG 95,NL-NETHERLANDS,57.808773,BAHT/LITRE
2020,January,27,1034-ULG 95,PH-PHILIPPINES,30.577405,BAHT/LITRE
2020,January,27,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,33.059152,BAHT/LITRE
2020,January,27,1034-ULG 95,SG-SINGAPORE,52.540112,BAHT/LITRE
2020,January,27,1034-ULG 95,TH-THAILAND,33.66,BAHT/LITRE
2020,January,27,1034-ULG 95,US-UNITED STATES OF AMERICA,20.574469,BAHT/LITRE
2020,January,27,1034-ULG 95,VN-VIETNAM,27.66393,BAHT/LITRE
2020,January,27,1052-HSD (B7),AU-AUSTRALIA,31.700163,BAHT/LITRE
2020,January,27,1052-HSD (B7),BE-BELGIUM,49.695261,BAHT/LITRE
2020,January,27,1052-HSD (B7),BN-BRUNEI,7.021531,BAHT/LITRE
2020,January,27,1052-HSD (B7),BR-BRAZIL,27.59328,BAHT/LITRE
2020,January,27,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",44.286253,BAHT/LITRE
2020,January,27,1052-HSD (B7),FR-FRANCE,50.033324,BAHT/LITRE
2020,January,27,1052-HSD (B7),GB-UNITED KINGDOM,52.737828,BAHT/LITRE
2020,January,27,1052-HSD (B7),HK-HONG KONG,58.2094,BAHT/LITRE
2020,January,27,1052-HSD (B7),ID-INDONESIA,27.41618,BAHT/LITRE
2020,January,27,1052-HSD (B7),IN-INDIA,28.740048,BAHT/LITRE
2020,January,27,1052-HSD (B7),IT-ITALY,50.371387,BAHT/LITRE
2020,January,27,1052-HSD (B7),JP-JAPAN,37.04102,BAHT/LITRE
2020,January,27,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,27.1332,BAHT/LITRE
2020,January,27,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",36.702532,BAHT/LITRE
2020,January,27,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",31.21512,BAHT/LITRE
2020,January,27,1052-HSD (B7),MM-MYANMAR,19.228,BAHT/LITRE
2020,January,27,1052-HSD (B7),MY-MALAYSIA,16.4481,BAHT/LITRE
2020,January,27,1052-HSD (B7),NL-NETHERLANDS,48.681072,BAHT/LITRE
2020,January,27,1052-HSD (B7),PH-PHILIPPINES,25.023365,BAHT/LITRE
2020,January,27,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,30.108112,BAHT/LITRE
2020,January,27,1052-HSD (B7),SG-SINGAPORE,44.387336,BAHT/LITRE
2020,January,27,1052-HSD (B7),TH-THAILAND,27.39,BAHT/LITRE
2020,January,27,1052-HSD (B7),US-UNITED STATES OF AMERICA,24.624562,BAHT/LITRE
2020,January,27,1052-HSD (B7),VN-VIETNAM,21.88242,BAHT/LITRE
2020,February,3,1033G-E10,TH-THAILAND,25.65,BAHT/LITRE
2020,February,3,1034-ULG 95,AU-AUSTRALIA,30.636388,BAHT/LITRE
2020,February,3,1034-ULG 95,BE-BELGIUM,47.346144,BAHT/LITRE
2020,February,3,1034-ULG 95,BN-BRUNEI,11.891672,BAHT/LITRE
2020,February,3,1034-ULG 95,BR-BRAZIL,33.932463,BAHT/LITRE
2020,February,3,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",48.03232,BAHT/LITRE
2020,February,3,1034-ULG 95,FR-FRANCE,52.149376,BAHT/LITRE
2020,February,3,1034-ULG 95,GB-UNITED KINGDOM,51.806288,BAHT/LITRE
2020,February,3,1034-ULG 95,HK-HONG KONG,71.09305,BAHT/LITRE
2020,February,3,1034-ULG 95,ID-INDONESIA,26.76492,BAHT/LITRE
2020,February,3,1034-ULG 95,IN-INDIA,31.947696,BAHT/LITRE
2020,February,3,1034-ULG 95,IT-ITALY,54.550992,BAHT/LITRE
2020,February,3,1034-ULG 95,JP-JAPAN,43.249463,BAHT/LITRE
2020,February,3,1034-ULG 95,KH-KINGDOM OF CAMBODIA,30.672,BAHT/LITRE
2020,February,3,1034-ULG 95,"KR-KOREA, REPUBLIC OF",41.134524,BAHT/LITRE
2020,February,3,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",37.73808,BAHT/LITRE
2020,February,3,1034-ULG 95,MM-MYANMAR,19.383,BAHT/LITRE
2020,February,3,1034-ULG 95,MY-MALAYSIA,15.847936,BAHT/LITRE
2020,February,3,1034-ULG 95,NL-NETHERLANDS,58.32496,BAHT/LITRE
2020,February,3,1034-ULG 95,PH-PHILIPPINES,32.365872,BAHT/LITRE
2020,February,3,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,32.722368,BAHT/LITRE
2020,February,3,1034-ULG 95,SG-SINGAPORE,52.35627,BAHT/LITRE
2020,February,3,1034-ULG 95,TH-THAILAND,33.06,BAHT/LITRE
2020,February,3,1034-ULG 95,US-UNITED STATES OF AMERICA,20.644136,BAHT/LITRE
2020,February,3,1034-ULG 95,VN-VIETNAM,27.02116,BAHT/LITRE
2020,February,3,1052-HSD (B7),AU-AUSTRALIA,31.429969,BAHT/LITRE
2020,February,3,1052-HSD (B7),BE-BELGIUM,48.718496,BAHT/LITRE
2020,February,3,1052-HSD (B7),BN-BRUNEI,7.089266,BAHT/LITRE
2020,February,3,1052-HSD (B7),BR-BRAZIL,28.01763,BAHT/LITRE
2020,February,3,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",44.60144,BAHT/LITRE
2020,February,3,1052-HSD (B7),FR-FRANCE,50.433936,BAHT/LITRE
2020,February,3,1052-HSD (B7),GB-UNITED KINGDOM,53.864816,BAHT/LITRE
2020,February,3,1052-HSD (B7),HK-HONG KONG,58.5095,BAHT/LITRE
2020,February,3,1052-HSD (B7),ID-INDONESIA,27.67996,BAHT/LITRE
2020,February,3,1052-HSD (B7),IN-INDIA,28.899018,BAHT/LITRE
2020,February,3,1052-HSD (B7),IT-ITALY,50.777024,BAHT/LITRE
2020,February,3,1052-HSD (B7),JP-JAPAN,37.597058,BAHT/LITRE
2020,February,3,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,26.0712,BAHT/LITRE
2020,February,3,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",36.64332,BAHT/LITRE
2020,February,3,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",31.67616,BAHT/LITRE
2020,February,3,1052-HSD (B7),MM-MYANMAR,19.17,BAHT/LITRE
2020,February,3,1052-HSD (B7),MY-MALAYSIA,16.609856,BAHT/LITRE
2020,February,3,1052-HSD (B7),NL-NETHERLANDS,48.375408,BAHT/LITRE
2020,February,3,1052-HSD (B7),PH-PHILIPPINES,26.133668,BAHT/LITRE
2020,February,3,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,29.801391,BAHT/LITRE
2020,February,3,1052-HSD (B7),SG-SINGAPORE,44.35422,BAHT/LITRE
2020,February,3,1052-HSD (B7),TH-THAILAND,26.49,BAHT/LITRE
2020,February,3,1052-HSD (B7),US-UNITED STATES OF AMERICA,24.756514,BAHT/LITRE
2020,February,3,1052-HSD (B7),VN-VIETNAM,21.66259,BAHT/LITRE
2020,February,11,1033G-E10,TH-THAILAND,25.35,BAHT/LITRE
2020,February,11,1034-ULG 95,AU-AUSTRALIA,34.50909,BAHT/LITRE
2020,February,11,1034-ULG 95,BE-BELGIUM,46.638225,BAHT/LITRE
2020,February,11,1034-ULG 95,BN-BRUNEI,11.697348,BAHT/LITRE
2020,February,11,1034-ULG 95,BR-BRAZIL,33.703452,BAHT/LITRE
2020,February,11,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",46.97865,BAHT/LITRE
2020,February,11,1034-ULG 95,FR-FRANCE,51.06375,BAHT/LITRE
2020,February,11,1034-ULG 95,GB-UNITED KINGDOM,50.3829,BAHT/LITRE
2020,February,11,1034-ULG 95,HK-HONG KONG,70.748739,BAHT/LITRE
2020,February,11,1034-ULG 95,ID-INDONESIA,26.77311,BAHT/LITRE
2020,February,11,1034-ULG 95,IN-INDIA,31.380228,BAHT/LITRE
2020,February,11,1034-ULG 95,IT-ITALY,53.446725,BAHT/LITRE
2020,February,11,1034-ULG 95,JP-JAPAN,42.957432,BAHT/LITRE
2020,February,11,1034-ULG 95,KH-KINGDOM OF CAMBODIA,30.632,BAHT/LITRE
2020,February,11,1034-ULG 95,"KR-KOREA, REPUBLIC OF",41.114264,BAHT/LITRE
2020,February,11,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",36.50007,BAHT/LITRE
2020,February,11,1034-ULG 95,MM-MYANMAR,19.0275,BAHT/LITRE
2020,February,11,1034-ULG 95,MY-MALAYSIA,15.68528,BAHT/LITRE
2020,February,11,1034-ULG 95,NL-NETHERLANDS,57.1914,BAHT/LITRE
2020,February,11,1034-ULG 95,PH-PHILIPPINES,30.694985,BAHT/LITRE
2020,February,11,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,32.11893,BAHT/LITRE
2020,February,11,1034-ULG 95,SG-SINGAPORE,51.503474,BAHT/LITRE
2020,February,11,1034-ULG 95,TH-THAILAND,32.76,BAHT/LITRE
2020,February,11,1034-ULG 95,US-UNITED STATES OF AMERICA,19.952628,BAHT/LITRE
2020,February,11,1034-ULG 95,VN-VIETNAM,27.00104,BAHT/LITRE
2020,February,11,1052-HSD (B7),AU-AUSTRALIA,31.476473,BAHT/LITRE
2020,February,11,1052-HSD (B7),BE-BELGIUM,48.34035,BAHT/LITRE
2020,February,11,1052-HSD (B7),BN-BRUNEI,6.973419,BAHT/LITRE
2020,February,11,1052-HSD (B7),BR-BRAZIL,27.774141,BAHT/LITRE
2020,February,11,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",42.89355,BAHT/LITRE
2020,February,11,1052-HSD (B7),FR-FRANCE,48.680775,BAHT/LITRE
2020,February,11,1052-HSD (B7),GB-UNITED KINGDOM,52.765875,BAHT/LITRE
2020,February,11,1052-HSD (B7),HK-HONG KONG,58.119345,BAHT/LITRE
2020,February,11,1052-HSD (B7),ID-INDONESIA,27.68843,BAHT/LITRE
2020,February,11,1052-HSD (B7),IN-INDIA,28.300656,BAHT/LITRE
2020,February,11,1052-HSD (B7),IT-ITALY,50.042475,BAHT/LITRE
2020,February,11,1052-HSD (B7),JP-JAPAN,37.332054,BAHT/LITRE
2020,February,11,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,26.0372,BAHT/LITRE
2020,February,11,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",36.589612,BAHT/LITRE
2020,February,11,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",30.77388,BAHT/LITRE
2020,February,11,1052-HSD (B7),MM-MYANMAR,18.8125,BAHT/LITRE
2020,February,11,1052-HSD (B7),MY-MALAYSIA,16.43938,BAHT/LITRE
2020,February,11,1052-HSD (B7),NL-NETHERLANDS,47.319075,BAHT/LITRE
2020,February,11,1052-HSD (B7),PH-PHILIPPINES,25.069315,BAHT/LITRE
2020,February,11,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,29.39456,BAHT/LITRE
2020,February,11,1052-HSD (B7),SG-SINGAPORE,43.631764,BAHT/LITRE
2020,February,11,1052-HSD (B7),TH-THAILAND,25.69,BAHT/LITRE
2020,February,11,1052-HSD (B7),US-UNITED STATES OF AMERICA,23.992623,BAHT/LITRE
2020,February,11,1052-HSD (B7),VN-VIETNAM,21.64646,BAHT/LITRE
2020,February,17,1033G-E10,TH-THAILAND,25.85,BAHT/LITRE
2020,February,17,1034-ULG 95,AU-AUSTRALIA,33.393981,BAHT/LITRE
2020,February,17,1034-ULG 95,BE-BELGIUM,46.261201,BAHT/LITRE
2020,February,17,1034-ULG 95,BN-BRUNEI,11.660896,BAHT/LITRE
2020,February,17,1034-ULG 95,BR-BRAZIL,33.045394,BAHT/LITRE
2020,February,17,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",46.598874,BAHT/LITRE
2020,February,17,1034-ULG 95,FR-FRANCE,50.313277,BAHT/LITRE
2020,February,17,1034-ULG 95,GB-UNITED KINGDOM,49.975604,BAHT/LITRE
2020,February,17,1034-ULG 95,HK-HONG KONG,70.655512,BAHT/LITRE
2020,February,17,1034-ULG 95,ID-INDONESIA,22.055075,BAHT/LITRE
2020,February,17,1034-ULG 95,IN-INDIA,31.394363,BAHT/LITRE
2020,February,17,1034-ULG 95,IT-ITALY,52.676988,BAHT/LITRE
2020,February,17,1034-ULG 95,JP-JAPAN,42.5925,BAHT/LITRE
2020,February,17,1034-ULG 95,KH-KINGDOM OF CAMBODIA,30.18985,BAHT/LITRE
2020,February,17,1034-ULG 95,"KR-KOREA, REPUBLIC OF",40.987848,BAHT/LITRE
2020,February,17,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",36.41695,BAHT/LITRE
2020,February,17,1034-ULG 95,MM-MYANMAR,19.116,BAHT/LITRE
2020,February,17,1034-ULG 95,MY-MALAYSIA,15.522718,BAHT/LITRE
2020,February,17,1034-ULG 95,NL-NETHERLANDS,56.391391,BAHT/LITRE
2020,February,17,1034-ULG 95,PH-PHILIPPINES,30.624346,BAHT/LITRE
2020,February,17,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,32.174334,BAHT/LITRE
2020,February,17,1034-ULG 95,SG-SINGAPORE,51.35096,BAHT/LITRE
2020,February,17,1034-ULG 95,TH-THAILAND,33.26,BAHT/LITRE
2020,February,17,1034-ULG 95,US-UNITED STATES OF AMERICA,19.932168,BAHT/LITRE
2020,February,17,1034-ULG 95,VN-VIETNAM,26.00796,BAHT/LITRE
2020,February,17,1052-HSD (B7),AU-AUSTRALIA,31.4666,BAHT/LITRE
2020,February,17,1052-HSD (B7),BE-BELGIUM,47.949566,BAHT/LITRE
2020,February,17,1052-HSD (B7),BN-BRUNEI,6.951688,BAHT/LITRE
2020,February,17,1052-HSD (B7),BR-BRAZIL,27.745661,BAHT/LITRE
2020,February,17,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",41.871452,BAHT/LITRE
2020,February,17,1052-HSD (B7),FR-FRANCE,47.949566,BAHT/LITRE
2020,February,17,1052-HSD (B7),GB-UNITED KINGDOM,51.663969,BAHT/LITRE
2020,February,17,1052-HSD (B7),HK-HONG KONG,58.04276,BAHT/LITRE
2020,February,17,1052-HSD (B7),ID-INDONESIA,23.369238,BAHT/LITRE
2020,February,17,1052-HSD (B7),IN-INDIA,28.237022,BAHT/LITRE
2020,February,17,1052-HSD (B7),IT-ITALY,48.962585,BAHT/LITRE
2020,February,17,1052-HSD (B7),JP-JAPAN,37.02708,BAHT/LITRE
2020,February,17,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,24.83975,BAHT/LITRE
2020,February,17,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",36.405864,BAHT/LITRE
2020,February,17,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",30.7038,BAHT/LITRE
2020,February,17,1052-HSD (B7),MM-MYANMAR,18.576,BAHT/LITRE
2020,February,17,1052-HSD (B7),MY-MALAYSIA,16.125542,BAHT/LITRE
2020,February,17,1052-HSD (B7),NL-NETHERLANDS,46.261201,BAHT/LITRE
2020,February,17,1052-HSD (B7),PH-PHILIPPINES,24.384566,BAHT/LITRE
2020,February,17,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,29.445265,BAHT/LITRE
2020,February,17,1052-HSD (B7),SG-SINGAPORE,43.50256,BAHT/LITRE
2020,February,17,1052-HSD (B7),TH-THAILAND,25.69,BAHT/LITRE
2020,February,17,1052-HSD (B7),US-UNITED STATES OF AMERICA,23.96802,BAHT/LITRE
2020,February,17,1052-HSD (B7),VN-VIETNAM,20.35814,BAHT/LITRE
2020,February,24,1033G-E10,TH-THAILAND,26.35,BAHT/LITRE
2020,February,24,1034-ULG 95,AU-AUSTRALIA,30.147194,BAHT/LITRE
2020,February,24,1034-ULG 95,BE-BELGIUM,47.023606,BAHT/LITRE
2020,February,24,1034-ULG 95,BN-BRUNEI,11.772956,BAHT/LITRE
2020,February,24,1034-ULG 95,BR-BRAZIL,33.313875,BAHT/LITRE
2020,February,24,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",47.366844,BAHT/LITRE
2020,February,24,1034-ULG 95,FR-FRANCE,50.799224,BAHT/LITRE
2020,February,24,1034-ULG 95,GB-UNITED KINGDOM,51.142462,BAHT/LITRE
2020,February,24,1034-ULG 95,HK-HONG KONG,72.06906,BAHT/LITRE
2020,February,24,1034-ULG 95,ID-INDONESIA,22.192105,BAHT/LITRE
2020,February,24,1034-ULG 95,IN-INDIA,31.638789,BAHT/LITRE
2020,February,24,1034-ULG 95,IT-ITALY,53.20189,BAHT/LITRE
2020,February,24,1034-ULG 95,JP-JAPAN,42.229688,BAHT/LITRE
2020,February,24,1034-ULG 95,KH-KINGDOM OF CAMBODIA,30.75075,BAHT/LITRE
2020,February,24,1034-ULG 95,"KR-KOREA, REPUBLIC OF",40.462287,BAHT/LITRE
2020,February,24,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",37.05074,BAHT/LITRE
