Date Time,Traffic Total (Volume)
2024-02-22 20:31:00,1505.28
2024-02-22 20:32:00,1792.0
2024-02-22 20:33:00,2816.0
2024-02-22 20:34:00,3184.64
2024-02-22 20:35:00,1259.52
2024-02-22 20:36:00,1525.76
2024-02-22 20:37:00,1515.52
2024-02-22 20:38:00,1433.6
2024-02-22 20:39:00,1515.52
2024-02-22 20:40:00,1413.12
2024-02-22 20:41:00,1423.36
2024-02-22 20:42:00,1720.32
2024-02-22 20:43:00,1320.96
2024-02-22 20:44:00,2140.16
2024-02-22 20:45:00,2355.2
2024-02-22 20:46:00,1894.4
2024-02-22 20:47:00,5038.08
2024-02-22 20:48:00,7495.68
2024-02-22 20:49:00,3368.96
2024-02-22 20:50:00,23552.0
2024-02-22 20:51:00,46080.0
2024-02-22 20:52:00,15360.0
2024-02-22 20:53:00,7700.48
2024-02-22 20:54:00,2222.08
2024-02-22 20:55:00,1576.96
2024-02-22 20:56:00,1576.96
2024-02-22 20:57:00,1587.2
2024-02-22 20:58:00,1484.8
2024-02-22 20:59:00,1976.32
2024-02-22 21:00:00,1914.88
2024-02-22 21:01:00,1402.88
2024-02-22 21:02:00,1679.36
2024-02-22 21:03:00,5888.0
2024-02-22 21:04:00,8724.48
2024-02-22 21:05:00,1454.08
2024-02-22 21:06:00,1720.32
2024-02-22 21:07:00,1576.96
2024-02-22 21:08:00,1587.2
2024-02-22 21:09:00,1505.28
2024-02-22 21:10:00,2293.76
2024-02-22 21:11:00,4024.32
2024-02-22 21:12:00,4014.08
2024-02-22 21:13:00,1454.08
2024-02-22 21:14:00,1658.88
2024-02-22 21:15:00,1402.88
2024-02-22 21:16:00,1710.08
2024-02-22 21:17:00,1925.12
2024-02-22 21:18:00,1832.96
2024-02-22 21:19:00,1832.96
2024-02-22 21:20:00,7956.48
2024-02-22 21:21:00,12288.0
2024-02-22 21:22:00,1792.0
2024-02-22 21:23:00,1413.12
2024-02-22 21:24:00,1669.12
2024-02-22 21:25:00,1587.2
2024-02-22 21:26:00,1832.96
2024-02-22 21:27:00,1392.64
2024-02-22 21:28:00,1617.92
2024-02-22 21:29:00,1392.64
2024-02-22 21:30:00,1259.52
2024-02-22 21:31:00,1423.36
2024-02-22 21:32:00,1976.32
2024-02-22 21:33:00,2949.12
2024-02-22 21:34:00,4218.88
2024-02-22 21:35:00,1638.4
2024-02-22 21:36:00,2088.96
2024-02-22 21:37:00,1658.88
2024-02-22 21:38:00,4311.04
2024-02-22 21:39:00,6154.24
2024-02-22 21:40:00,3297.28
2024-02-22 21:41:00,3512.32
2024-02-22 21:42:00,3532.8
2024-02-22 21:43:00,1433.6
2024-02-22 21:44:00,1904.64
2024-02-22 21:45:00,1812.48
2024-02-22 21:46:00,1935.36
2024-02-22 21:47:00,3031.04
2024-02-22 21:48:00,2867.2
2024-02-22 21:49:00,1208.32
2024-02-22 21:50:00,1505.28
2024-02-22 21:51:00,1669.12
2024-02-22 21:52:00,3287.04
2024-02-22 21:53:00,3901.44
2024-02-22 21:54:00,1423.36
2024-02-22 21:55:00,2324.48
2024-02-22 21:56:00,3297.28
2024-02-22 21:57:00,1781.76
2024-02-22 21:58:00,2160.64
2024-02-22 21:59:00,2416.64
2024-02-22 22:00:00,1259.52
2024-02-22 22:01:00,16384.0
2024-02-22 22:02:00,37888.0
2024-02-22 22:03:00,20480.0
2024-02-22 22:04:00,1638.4
2024-02-22 22:05:00,1392.64
2024-02-22 22:06:00,1269.76
2024-02-22 22:07:00,1269.76
2024-02-22 22:08:00,1413.12
2024-02-22 22:09:00,1515.52
2024-02-22 22:10:00,1976.32
2024-02-22 22:11:00,1761.28
2024-02-22 22:12:00,1464.32
2024-02-22 22:13:00,1443.84
2024-02-22 22:14:00,1812.48
2024-02-22 22:15:00,1894.4
2024-02-22 22:16:00,3696.64
2024-02-22 22:17:00,4853.76
2024-02-22 22:18:00,1597.44
2024-02-22 22:19:00,1873.92
2024-02-22 22:20:00,2140.16
2024-02-22 22:21:00,1730.56
2024-02-22 22:22:00,1945.6
2024-02-22 22:23:00,1996.8
2024-02-22 22:24:00,1515.52
2024-02-22 22:25:00,1699.84
2024-02-22 22:26:00,1894.4
2024-02-22 22:27:00,1669.12
2024-02-22 22:28:00,1617.92
2024-02-22 22:29:00,1955.84
2024-02-22 22:30:00,1484.8
2024-02-22 22:31:00,1402.88
2024-02-22 22:32:00,2529.28
2024-02-22 22:33:00,2826.24
2024-02-22 22:34:00,1597.44
2024-02-22 22:35:00,54272.0
2024-02-22 22:36:00,93184.0
2024-02-22 22:37:00,3491.84
2024-02-22 22:38:00,1536.0
2024-02-22 22:39:00,6942.72
2024-02-22 22:40:00,10240.0
2024-02-22 22:41:00,2703.36
2024-02-22 22:42:00,3911.68
2024-02-22 22:43:00,1925.12
2024-02-22 22:44:00,1628.16
2024-02-22 22:45:00,1331.2
2024-02-22 22:46:00,1884.16
2024-02-22 22:47:00,2416.64
2024-02-22 22:48:00,1945.6
2024-02-22 22:49:00,1648.64
2024-02-22 22:50:00,2611.2
2024-02-22 22:51:00,4249.6
2024-02-22 22:52:00,3020.8
2024-02-22 22:53:00,1402.88
2024-02-22 22:54:00,1597.44
2024-02-22 22:55:00,1433.6
2024-02-22 22:56:00,1239.04
2024-02-22 22:57:00,1198.08
2024-02-22 22:58:00,1699.84
2024-02-22 22:59:00,1443.84
2024-02-22 23:00:00,1720.32
2024-02-22 23:01:00,1843.2
2024-02-22 23:02:00,1710.08
2024-02-22 23:03:00,1505.28
2024-02-22 23:04:00,1802.24
2024-02-22 23:05:00,1648.64
2024-02-22 23:06:00,1341.44
2024-02-22 23:07:00,1976.32
2024-02-22 23:08:00,2713.6
2024-02-22 23:09:00,1413.12
2024-02-22 23:10:00,1566.72
2024-02-22 23:11:00,1413.12
2024-02-22 23:12:00,1792.0
2024-02-22 23:13:00,1945.6
2024-02-22 23:14:00,2017.28
2024-02-22 23:15:00,1413.12
2024-02-22 23:16:00,1996.8
2024-02-22 23:17:00,2027.52
2024-02-22 23:18:00,1607.68
2024-02-22 23:19:00,1474.56
2024-02-22 23:20:00,1658.88
2024-02-22 23:21:00,3061.76
2024-02-22 23:22:00,4177.92
2024-02-22 23:23:00,1556.48
2024-02-22 23:24:00,1597.44
2024-02-22 23:25:00,1546.24
2024-02-22 23:26:00,1576.96
2024-02-22 23:27:00,1464.32
2024-02-22 23:28:00,1505.28
2024-02-22 23:29:00,1443.84
2024-02-22 23:30:00,1474.56
2024-02-22 23:31:00,1320.96
2024-02-22 23:32:00,4321.28
2024-02-22 23:33:00,6471.68
2024-02-22 23:34:00,2856.96
2024-02-22 23:35:00,2437.12
2024-02-22 23:36:00,3338.24
2024-02-22 23:37:00,4321.28
2024-02-22 23:38:00,1751.04
2024-02-22 23:39:00,1740.8
2024-02-22 23:40:00,1495.04
2024-02-22 23:41:00,1300.48
2024-02-22 23:42:00,1525.76
2024-02-22 23:43:00,1320.96
2024-02-22 23:44:00,1658.88
2024-02-22 23:45:00,1515.52
2024-02-22 23:46:00,2324.48
2024-02-22 23:47:00,2119.68
2024-02-22 23:48:00,1607.68
2024-02-22 23:49:00,1495.04
2024-02-22 23:50:00,1812.48
2024-02-22 23:51:00,2836.48
2024-02-22 23:52:00,3686.4
2024-02-22 23:53:00,1945.6
2024-02-22 23:54:00,39936.0
2024-02-22 23:55:00,66560.0
2024-02-22 23:56:00,4567.04
2024-02-22 23:57:00,6676.48
2024-02-22 23:58:00,2211.84
2024-02-22 23:59:00,2938.88
2024-02-23 00:00:00,1372.16
2024-02-23 00:01:00,3420.16
2024-02-23 00:02:00,5928.96
2024-02-23 00:03:00,3379.2
2024-02-23 00:04:00,3010.56
2024-02-23 00:05:00,1669.12
2024-02-23 00:06:00,1628.16
2024-02-23 00:07:00,1843.2
2024-02-23 00:08:00,1771.52
2024-02-23 00:09:00,1372.16
2024-02-23 00:10:00,1331.2
2024-02-23 00:11:00,1300.48
2024-02-23 00:12:00,1443.84
2024-02-23 00:13:00,1587.2
2024-02-23 00:14:00,1986.56
2024-02-23 00:15:00,1894.4
2024-02-23 00:16:00,2099.2
2024-02-23 00:17:00,7106.56
2024-02-23 00:18:00,10240.0
2024-02-23 00:19:00,1587.2
2024-02-23 00:20:00,1495.04
2024-02-23 00:21:00,1310.72
2024-02-23 00:22:00,1607.68
2024-02-23 00:23:00,1546.24
2024-02-23 00:24:00,1843.2
2024-02-23 00:25:00,1392.64
2024-02-23 00:26:00,1423.36
2024-02-23 00:27:00,1269.76
2024-02-23 00:28:00,1689.6
2024-02-23 00:29:00,4321.28
2024-02-23 00:30:00,5857.28
2024-02-23 00:31:00,1495.04
2024-02-23 00:32:00,2007.04
2024-02-23 00:33:00,1525.76
2024-02-23 00:34:00,1464.32
2024-02-23 00:35:00,1269.76
2024-02-23 00:36:00,1382.4
2024-02-23 00:37:00,1351.68
2024-02-23 00:38:00,3328.0
2024-02-23 00:39:00,4505.6
2024-02-23 00:40:00,1658.88
2024-02-23 00:41:00,1566.72
2024-02-23 00:42:00,2058.24
2024-02-23 00:43:00,1341.44
2024-02-23 00:44:00,1628.16
2024-02-23 00:45:00,4290.56
2024-02-23 00:46:00,7086.08
2024-02-23 00:47:00,2990.08
2024-02-23 00:48:00,3512.32
2024-02-23 00:49:00,2437.12
2024-02-23 00:50:00,1382.4
2024-02-23 00:51:00,1239.04
2024-02-23 00:52:00,2048.0
2024-02-23 00:53:00,2652.16
2024-02-23 00:54:00,2007.04
2024-02-23 00:55:00,1413.12
2024-02-23 00:56:00,3758.08
2024-02-23 00:57:00,5468.16
2024-02-23 00:58:00,1669.12
2024-02-23 00:59:00,1566.72
2024-02-23 01:00:00,3082.24
2024-02-23 01:01:00,3624.96
2024-02-23 01:02:00,1822.72
2024-02-23 01:03:00,1648.64
2024-02-23 01:04:00,2304.0
2024-02-23 01:05:00,2805.76
2024-02-23 01:06:00,1853.44
2024-02-23 01:07:00,2048.0
2024-02-23 01:08:00,1914.88
2024-02-23 01:09:00,1146.88
2024-02-23 01:10:00,1382.4
2024-02-23 01:11:00,1433.6
2024-02-23 01:12:00,1658.88
2024-02-23 01:13:00,1382.4
2024-02-23 01:14:00,2048.0
2024-02-23 01:15:00,2007.04
2024-02-23 01:16:00,1699.84
2024-02-23 01:17:00,1832.96
2024-02-23 01:18:00,1730.56
2024-02-23 01:19:00,1843.2
2024-02-23 01:20:00,1648.64
2024-02-23 01:21:00,1710.08
2024-02-23 01:22:00,1628.16
2024-02-23 01:23:00,1505.28
2024-02-23 01:24:00,1546.24
2024-02-23 01:25:00,1443.84
2024-02-23 01:26:00,1576.96
2024-02-23 01:27:00,1474.56
2024-02-23 01:28:00,1423.36
2024-02-23 01:29:00,1515.52
2024-02-23 01:30:00,1495.04
2024-02-23 01:31:00,1802.24
2024-02-23 01:32:00,1935.36
2024-02-23 01:33:00,1372.16
2024-02-23 01:34:00,1484.8
2024-02-23 01:35:00,1474.56
2024-02-23 01:36:00,1382.4
2024-02-23 01:37:00,1341.44
2024-02-23 01:38:00,1413.12
2024-02-23 01:39:00,1454.08
2024-02-23 01:40:00,1679.36
2024-02-23 01:41:00,1679.36
2024-02-23 01:42:00,1658.88
2024-02-23 01:43:00,1781.76
2024-02-23 01:44:00,2048.0
2024-02-23 01:45:00,1945.6
2024-02-23 01:46:00,1966.08
2024-02-23 01:47:00,2232.32
2024-02-23 01:48:00,1290.24
2024-02-23 01:49:00,1218.56
2024-02-23 01:50:00,1392.64
2024-02-23 01:51:00,1525.76
2024-02-23 01:52:00,2017.28
2024-02-23 01:53:00,2140.16
2024-02-23 01:54:00,1392.64
2024-02-23 01:55:00,1443.84
2024-02-23 01:56:00,1638.4
2024-02-23 01:57:00,1792.0
2024-02-23 01:58:00,1628.16
2024-02-23 01:59:00,2099.2
2024-02-23 02:00:00,2027.52
2024-02-23 02:01:00,1382.4
2024-02-23 02:02:00,1484.8
2024-02-23 02:03:00,2355.2
2024-02-23 02:04:00,2938.88
2024-02-23 02:05:00,5744.64
2024-02-23 02:06:00,9175.04
2024-02-23 02:07:00,1669.12
2024-02-23 02:08:00,1433.6
2024-02-23 02:09:00,1638.4
2024-02-23 02:10:00,4423.68
2024-02-23 02:11:00,5765.12
2024-02-23 02:12:00,1679.36
2024-02-23 02:13:00,1515.52
2024-02-23 02:14:00,1515.52
2024-02-23 02:15:00,1331.2
2024-02-23 02:16:00,1771.52
2024-02-23 02:17:00,1884.16
2024-02-23 02:18:00,1587.2
2024-02-23 02:19:00,1628.16
2024-02-23 02:20:00,1792.0
2024-02-23 02:21:00,1781.76
2024-02-23 02:22:00,1761.28
2024-02-23 02:23:00,3573.76
2024-02-23 02:24:00,5242.88
2024-02-23 02:25:00,2478.08
2024-02-23 02:26:00,1546.24
2024-02-23 02:27:00,2191.36
2024-02-23 02:28:00,2928.64
2024-02-23 02:29:00,1454.08
2024-02-23 02:30:00,1495.04
2024-02-23 02:31:00,1699.84
2024-02-23 02:32:00,2324.48
2024-02-23 02:33:00,1372.16
2024-02-23 02:34:00,2785.28
2024-02-23 02:35:00,5611.52
2024-02-23 02:36:00,5068.8
2024-02-23 02:37:00,1331.2
2024-02-23 02:38:00,1351.68
2024-02-23 02:39:00,1464.32
2024-02-23 02:40:00,1699.84
2024-02-23 02:41:00,1320.96
2024-02-23 02:42:00,4823.04
2024-02-23 02:43:00,7915.52
2024-02-23 02:44:00,3307.52
2024-02-23 02:45:00,1320.96
2024-02-23 02:46:00,1843.2
2024-02-23 02:47:00,2365.44
2024-02-23 02:48:00,2007.04
2024-02-23 02:49:00,1187.84
2024-02-23 02:50:00,1392.64
2024-02-23 02:51:00,1443.84
2024-02-23 02:52:00,3143.68
2024-02-23 02:53:00,4024.32
2024-02-23 02:54:00,4608.0
2024-02-23 02:55:00,7587.84
2024-02-23 02:56:00,5785.6
2024-02-23 02:57:00,5386.24
2024-02-23 02:58:00,1474.56
2024-02-23 02:59:00,1853.44
2024-02-23 03:00:00,2191.36
2024-02-23 03:01:00,1740.8
2024-02-23 03:02:00,5089.28
2024-02-23 03:03:00,6277.12
2024-02-23 03:04:00,1536.0
2024-02-23 03:05:00,2938.88
2024-02-23 03:06:00,4198.4
2024-02-23 03:07:00,1525.76
2024-02-23 03:08:00,1525.76
2024-02-23 03:09:00,1392.64
2024-02-23 03:10:00,2160.64
2024-02-23 03:11:00,2447.36
2024-02-23 03:12:00,5416.96
2024-02-23 03:13:00,8130.56
2024-02-23 03:14:00,1607.68
2024-02-23 03:15:00,3020.8
2024-02-23 03:16:00,4689.92
2024-02-23 03:17:00,1996.8
2024-02-23 03:18:00,1474.56
2024-02-23 03:19:00,4065.28
2024-02-23 03:20:00,11264.0
2024-02-23 03:21:00,11264.0
2024-02-23 03:22:00,1607.68
2024-02-23 03:23:00,22528.0
2024-02-23 03:24:00,37888.0
2024-02-23 03:25:00,2017.28
2024-02-23 03:26:00,2170.88
2024-02-23 03:27:00,1812.48
2024-02-23 03:28:00,1443.84
2024-02-23 03:29:00,1443.84
2024-02-23 03:30:00,1515.52
2024-02-23 03:31:00,1955.84
2024-02-23 03:32:00,2723.84
2024-02-23 03:33:00,2570.24
2024-02-23 03:34:00,1495.04
2024-02-23 03:35:00,1525.76
2024-02-23 03:36:00,49152.0
2024-02-23 03:37:00,84992.0
2024-02-23 03:38:00,1904.64
2024-02-23 03:39:00,1423.36
2024-02-23 03:40:00,1402.88
2024-02-23 03:41:00,1536.0
2024-02-23 03:42:00,28672.0
2024-02-23 03:43:00,52224.0
2024-02-23 03:44:00,8755.2
2024-02-23 03:45:00,95232.0
2024-02-23 03:46:00,289792.0
2024-02-23 03:47:00,311296.0
2024-02-23 03:48:00,160768.0
2024-02-23 03:49:00,1331.2
2024-02-23 03:50:00,1751.04
2024-02-23 03:51:00,3952.64
2024-02-23 03:52:00,4956.16
2024-02-23 03:53:00,1300.48
2024-02-23 03:54:00,2549.76
2024-02-23 03:55:00,3409.92
2024-02-23 03:56:00,1484.8
2024-02-23 03:57:00,1228.8
2024-02-23 03:58:00,1443.84
2024-02-23 03:59:00,2222.08
2024-02-23 04:00:00,2631.68
2024-02-23 04:01:00,15360.0
2024-02-23 04:02:00,25600.0
2024-02-23 04:03:00,1884.16
2024-02-23 04:04:00,8069.12
2024-02-23 04:05:00,14336.0
2024-02-23 04:06:00,7024.64
2024-02-23 04:07:00,4157.44
2024-02-23 04:08:00,9338.88
2024-02-23 04:09:00,6359.04
2024-02-23 04:10:00,2232.32
2024-02-23 04:11:00,2600.96
2024-02-23 04:12:00,3758.08
2024-02-23 04:13:00,4485.12
2024-02-23 04:14:00,2170.88
2024-02-23 04:15:00,1740.8
2024-02-23 04:16:00,4935.68
2024-02-23 04:17:00,8140.8
2024-02-23 04:18:00,6799.36
2024-02-23 04:19:00,6973.44
2024-02-23 04:20:00,9502.72
2024-02-23 04:21:00,15360.0
2024-02-23 04:22:00,1873.92
2024-02-23 04:23:00,3932.16
2024-02-23 04:24:00,5969.92
2024-02-23 04:25:00,1505.28
2024-02-23 04:26:00,1413.12
2024-02-23 04:27:00,1536.0
2024-02-23 04:28:00,3686.4
2024-02-23 04:29:00,6584.32
2024-02-23 04:30:00,5038.08
2024-02-23 04:31:00,1495.04
2024-02-23 04:32:00,1669.12
2024-02-23 04:33:00,1505.28
2024-02-23 04:34:00,1689.6
2024-02-23 04:35:00,3123.2
2024-02-23 04:36:00,6307.84
2024-02-23 04:37:00,4546.56
2024-02-23 04:38:00,1382.4
2024-02-23 04:39:00,1269.76
2024-02-23 04:40:00,1413.12
2024-02-23 04:41:00,2529.28
2024-02-23 04:42:00,3778.56
2024-02-23 04:43:00,1525.76
2024-02-23 04:44:00,1812.48
2024-02-23 04:45:00,1638.4
2024-02-23 04:46:00,2088.96
2024-02-23 04:47:00,2355.2
2024-02-23 04:48:00,3676.16
2024-02-23 04:49:00,4761.6
2024-02-23 04:50:00,1587.2
2024-02-23 04:51:00,1443.84
2024-02-23 04:52:00,1771.52
2024-02-23 04:53:00,5652.48
2024-02-23 04:54:00,8488.96
2024-02-23 04:55:00,1464.32
2024-02-23 04:56:00,1536.0
2024-02-23 04:57:00,1495.04
2024-02-23 04:58:00,1597.44
2024-02-23 04:59:00,4003.84
2024-02-23 05:00:00,5867.52
2024-02-23 05:01:00,1402.88
2024-02-23 05:02:00,4300.8
2024-02-23 05:03:00,5867.52
2024-02-23 05:04:00,1669.12
2024-02-23 05:05:00,16384.0
2024-02-23 05:06:00,28672.0
2024-02-23 05:07:00,1894.4
2024-02-23 05:08:00,1505.28
2024-02-23 05:09:00,1177.6
2024-02-23 05:10:00,1904.64
2024-02-23 05:11:00,5601.28
2024-02-23 05:12:00,6942.72
2024-02-23 05:13:00,1710.08
2024-02-23 05:14:00,4802.56
2024-02-23 05:15:00,6901.76
2024-02-23 05:16:00,1689.6
2024-02-23 05:17:00,1863.68
2024-02-23 05:18:00,2785.28
2024-02-23 05:19:00,3778.56
2024-02-23 05:20:00,1597.44
2024-02-23 05:21:00,1392.64
2024-02-23 05:22:00,2314.24
2024-02-23 05:23:00,2826.24
2024-02-23 05:24:00,1699.84
2024-02-23 05:25:00,2304.0
2024-02-23 05:26:00,2682.88
2024-02-23 05:27:00,1433.6
2024-02-23 05:28:00,1730.56
2024-02-23 05:29:00,2170.88
2024-02-23 05:30:00,4116.48
2024-02-23 05:31:00,4812.8
2024-02-23 05:32:00,2201.6
2024-02-23 05:33:00,1607.68
2024-02-23 05:34:00,1597.44
2024-02-23 05:35:00,1720.32
2024-02-23 05:36:00,1402.88
2024-02-23 05:37:00,1259.52
2024-02-23 05:38:00,1341.44
2024-02-23 05:39:00,1310.72
2024-02-23 05:40:00,1351.68
2024-02-23 05:41:00,1402.88
2024-02-23 05:42:00,3174.4
2024-02-23 05:43:00,4096.0
2024-02-23 05:44:00,1955.84
2024-02-23 05:45:00,1884.16
2024-02-23 05:46:00,1843.2
2024-02-23 05:47:00,2150.4
2024-02-23 05:48:00,1720.32
2024-02-23 05:49:00,1720.32
2024-02-23 05:50:00,1402.88
2024-02-23 05:51:00,1536.0
2024-02-23 05:52:00,1761.28
2024-02-23 05:53:00,1628.16
2024-02-23 05:54:00,1525.76
2024-02-23 05:55:00,1443.84
2024-02-23 05:56:00,1617.92
2024-02-23 05:57:00,1771.52
2024-02-23 05:58:00,1423.36
2024-02-23 05:59:00,1484.8
2024-02-23 06:00:00,1361.92
2024-02-23 06:01:00,1208.32
2024-02-23 06:02:00,1505.28
2024-02-23 06:03:00,1699.84
2024-02-23 06:04:00,1495.04
2024-02-23 06:05:00,44032.0
2024-02-23 06:06:00,74752.0
2024-02-23 06:07:00,1177.6
2024-02-23 06:08:00,1495.04
2024-02-23 06:09:00,1607.68
2024-02-23 06:10:00,2058.24
2024-02-23 06:11:00,1372.16
2024-02-23 06:12:00,1658.88
2024-02-23 06:13:00,1597.44
2024-02-23 06:14:00,1730.56
2024-02-23 06:15:00,1372.16
2024-02-23 06:16:00,1873.92
2024-02-23 06:17:00,1914.88
2024-02-23 06:18:00,1474.56
2024-02-23 06:19:00,1310.72
2024-02-23 06:20:00,1341.44
2024-02-23 06:21:00,1341.44
2024-02-23 06:22:00,2017.28
2024-02-23 06:23:00,2068.48
2024-02-23 06:24:00,1792.0
2024-02-23 06:25:00,1413.12
2024-02-23 06:26:00,1372.16
2024-02-23 06:27:00,1300.48
2024-02-23 06:28:00,2713.6
2024-02-23 06:29:00,3665.92
2024-02-23 06:30:00,1781.76
2024-02-23 06:31:00,1566.72
2024-02-23 06:32:00,2170.88
2024-02-23 06:33:00,1832.96
2024-02-23 06:34:00,2467.84
2024-02-23 06:35:00,2027.52
2024-02-23 06:36:00,1515.52
2024-02-23 06:37:00,1884.16
2024-02-23 06:38:00,2723.84
2024-02-23 06:39:00,2508.8
2024-02-23 06:40:00,3000.32
2024-02-23 06:41:00,3133.44
2024-02-23 06:42:00,2150.4
2024-02-23 06:43:00,3112.96
2024-02-23 06:44:00,3461.12
2024-02-23 06:45:00,5324.8
2024-02-23 06:46:00,6000.64
2024-02-23 06:47:00,2621.44
2024-02-23 06:48:00,2437.12
2024-02-23 06:49:00,2170.88
2024-02-23 06:50:00,3123.2
2024-02-23 06:51:00,1484.8
2024-02-23 06:52:00,1781.76
2024-02-23 06:53:00,1372.16
2024-02-23 06:54:00,2058.24
2024-02-23 06:55:00,6502.4
2024-02-23 06:56:00,9441.28
2024-02-23 06:57:00,1269.76
2024-02-23 06:58:00,2570.24
2024-02-23 06:59:00,3983.36
2024-02-23 07:00:00,2478.08
2024-02-23 07:01:00,1495.04
2024-02-23 07:02:00,1781.76
2024-02-23 07:03:00,1413.12
2024-02-23 07:04:00,1607.68
2024-02-23 07:05:00,1699.84
2024-02-23 07:06:00,2385.92
2024-02-23 07:07:00,4833.28
2024-02-23 07:08:00,4710.4
2024-02-23 07:09:00,1996.8
2024-02-23 07:10:00,2426.88
2024-02-23 07:11:00,3584.0
2024-02-23 07:12:00,3225.6
2024-02-23 07:13:00,2631.68
2024-02-23 07:14:00,1863.68
2024-02-23 07:15:00,1566.72
2024-02-23 07:16:00,2222.08
2024-02-23 07:17:00,5539.84
2024-02-23 07:18:00,6973.44
2024-02-23 07:19:00,2652.16
2024-02-23 07:20:00,1904.64
2024-02-23 07:21:00,2867.2
2024-02-23 07:22:00,4331.52
2024-02-23 07:23:00,6010.88
2024-02-23 07:24:00,5550.08
2024-02-23 07:25:00,9994.24
2024-02-23 07:26:00,10209.28
2024-02-23 07:27:00,2344.96
2024-02-23 07:28:00,6737.92
2024-02-23 07:29:00,9431.04
2024-02-23 07:30:00,2795.52
2024-02-23 07:31:00,11264.0
2024-02-23 07:32:00,20480.0
2024-02-23 07:33:00,7045.12
2024-02-23 07:34:00,17408.0
2024-02-23 07:35:00,34816.0
2024-02-23 07:36:00,29696.0
2024-02-23 07:37:00,18432.0
2024-02-23 07:38:00,9697.28
2024-02-23 07:39:00,3553.28
2024-02-23 07:40:00,5283.84
2024-02-23 07:41:00,37888.0
2024-02-23 07:42:00,169984.0
2024-02-23 07:43:00,302080.0
2024-02-23 07:44:00,324608.0
2024-02-23 07:45:00,225280.0
2024-02-23 07:46:00,26624.0
2024-02-23 07:47:00,74752.0
2024-02-23 07:48:00,128000.0
2024-02-23 07:49:00,12288.0
2024-02-23 07:50:00,15360.0
2024-02-23 07:51:00,24576.0
2024-02-23 07:52:00,29696.0
2024-02-23 07:53:00,20480.0
2024-02-23 07:54:00,7536.64
2024-02-23 07:55:00,2160.64
2024-02-23 07:56:00,6768.64
2024-02-23 07:57:00,13312.0
2024-02-23 07:58:00,8570.88
2024-02-23 07:59:00,6656.0
2024-02-23 08:00:00,6144.0
2024-02-23 08:01:00,8867.84
2024-02-23 08:02:00,13312.0
2024-02-23 08:03:00,34816.0
2024-02-23 08:04:00,34816.0
2024-02-23 08:05:00,25600.0
2024-02-23 08:06:00,27648.0
2024-02-23 08:07:00,21504.0
2024-02-23 08:08:00,46080.0
2024-02-23 08:09:00,111616.0
2024-02-23 08:10:00,139264.0
2024-02-23 08:11:00,64512.0
2024-02-23 08:12:00,121856.0
2024-02-23 08:13:00,217088.0
2024-02-23 08:14:00,154624.0
2024-02-23 08:15:00,204800.0
2024-02-23 08:16:00,264192.0
2024-02-23 08:17:00,192512.0
2024-02-23 08:18:00,227328.0
2024-02-23 08:19:00,250880.0
2024-02-23 08:20:00,369664.0
2024-02-23 08:21:00,401408.0
2024-02-23 08:22:00,202752.0
2024-02-23 08:23:00,95232.0
2024-02-23 08:24:00,117760.0
2024-02-23 08:25:00,211968.0
2024-02-23 08:26:00,369664.0
2024-02-23 08:27:00,167936.0
2024-02-23 08:28:00,129024.0
2024-02-23 08:29:00,149504.0
2024-02-23 08:30:00,241664.0
2024-02-23 08:31:00,137216.0
2024-02-23 08:32:00,189440.0
2024-02-23 08:33:00,268288.0
2024-02-23 08:34:00,266240.0
2024-02-23 08:35:00,273408.0
2024-02-23 08:36:00,261120.0
2024-02-23 08:37:00,254976.0
2024-02-23 08:38:00,174080.0
2024-02-23 08:39:00,196608.0
2024-02-23 08:40:00,292864.0
2024-02-23 08:41:00,485376.0
2024-02-23 08:42:00,613376.0
2024-02-23 08:43:00,720896.0
2024-02-23 08:44:00,413696.0
2024-02-23 08:45:00,271360.0
2024-02-23 08:46:00,428032.0
2024-02-23 08:47:00,715776.0
2024-02-23 08:48:00,585728.0
2024-02-23 08:49:00,454656.0
2024-02-23 08:50:00,289792.0
2024-02-23 08:51:00,294912.0
2024-02-23 08:52:00,480256.0
2024-02-23 08:53:00,919552.0
2024-02-23 08:54:00,1569792.0
2024-02-23 08:55:00,2605056.0
2024-02-23 08:56:00,2523136.0
2024-02-23 08:57:00,1090560.0
2024-02-23 08:58:00,397312.0
2024-02-23 08:59:00,205824.0
2024-02-23 09:00:00,194560.0
2024-02-23 09:01:00,268288.0
2024-02-23 09:02:00,259072.0
2024-02-23 09:03:00,280576.0
2024-02-23 09:04:00,274432.0
2024-02-23 09:05:00,296960.0
2024-02-23 09:06:00,357376.0
2024-02-23 09:07:00,387072.0
2024-02-23 09:08:00,789504.0
2024-02-23 09:09:00,1276928.0
2024-02-23 09:10:00,1383424.0
2024-02-23 09:11:00,1017856.0
2024-02-23 09:12:00,1010688.0
2024-02-23 09:13:00,1316864.0
2024-02-23 09:14:00,1443840.0
2024-02-23 09:15:00,1238016.0
2024-02-23 09:16:00,1195008.0
2024-02-23 09:17:00,1161216.0
2024-02-23 09:18:00,1203200.0
2024-02-23 09:19:00,889856.0
2024-02-23 09:20:00,734208.0
2024-02-23 09:21:00,1026048.0
2024-02-23 09:22:00,1466368.0
2024-02-23 09:23:00,1335296.0
2024-02-23 09:24:00,1417216.0
2024-02-23 09:25:00,1126400.0
