"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"3/20/2024 1:00:00 AM - 2:00:00 AM","45370.7916666667","728 MB","763578011.9146","1.70 Mbit/s","212121.5016","708 MB","742596676.2871","1.65 Mbit/s","206292.8995","20 MB","20981335.6275","0.05 Mbit/s","5828.6021","0 %","0.0000","100 %","0000009999"
"3/20/2024 2:00:00 AM - 3:00:00 AM","45370.8333333333","578 MB","606387528.9502","1.35 Mbit/s","168454.5502","559 MB","586070058.4202","1.30 Mbit/s","162810.3537","19 MB","20317470.5300","0.05 Mbit/s","5644.1965","0 %","0.0000","100 %","0000009999"
"3/20/2024 3:00:00 AM - 4:00:00 AM","45370.8750000000","529 MB","554859501.1488","1.23 Mbit/s","154141.3407","508 MB","532717523.8300","1.18 Mbit/s","147990.2446","21 MB","22141977.3189","0.05 Mbit/s","6151.0960","0 %","0.0000","100 %","0000009999"
"3/20/2024 4:00:00 AM - 5:00:00 AM","45370.9166666667","243 MB","255050127.8079","0.57 Mbit/s","70851.7844","232 MB","242875236.1444","0.54 Mbit/s","67469.6539","12 MB","12174891.6635","0.03 Mbit/s","3382.1304","0 %","0.0000","100 %","0000009999"
"3/20/2024 5:00:00 AM - 6:00:00 AM","45370.9583333333","171 MB","178901971.5324","0.40 Mbit/s","49699.1337","162 MB","169897901.5142","0.38 Mbit/s","47197.7947","8.59 MB","9004070.0181","0.02 Mbit/s","2501.3390","0 %","0.0000","100 %","0000009999"
"3/20/2024 6:00:00 AM - 7:00:00 AM","45371.0000000000","269 MB","282026295.9472","0.63 Mbit/s","78347.8196","256 MB","268826339.8521","0.60 Mbit/s","74680.8290","13 MB","13199956.0950","0.03 Mbit/s","3666.9906","0 %","0.0000","100 %","0000009999"
"3/20/2024 7:00:00 AM - 8:00:00 AM","45371.0416666667","21 MB","21761259.4956","0.05 Mbit/s","6045.2813","16 MB","16316372.3266","0.04 Mbit/s","4532.6908","5.19 MB","5444887.1691","0.01 Mbit/s","1512.5905","0 %","0.0000","100 %","0000009999"
"3/20/2024 8:00:00 AM - 9:00:00 AM","45371.0833333333","21 MB","22287199.5947","0.05 Mbit/s","6191.4219","16 MB","16563771.0314","0.04 Mbit/s","4601.4437","5.46 MB","5723428.5633","0.01 Mbit/s","1589.9782","0 %","0.0000","100 %","0000009999"
"3/20/2024 9:00:00 AM - 10:00:00 AM","45371.1250000000","11 MB","11767247.4940","0.03 Mbit/s","3268.9523","7.99 MB","8373240.3243","0.02 Mbit/s","2326.0939","3.24 MB","3394007.1697","","942.8583","0 %","0.0000","100 %","0000009999"
"3/20/2024 10:00:00 AM - 11:00:00 AM","45371.1666666667","15 MB","15991824.2230","0.04 Mbit/s","4442.5066","12 MB","12530963.7034","0.03 Mbit/s","3481.0843","3.30 MB","3460860.5196","","961.4223","0 %","0.0000","100 %","0000009999"
"3/20/2024 11:00:00 AM - 12:00:00 PM","45371.2083333333","14 MB","15165405.3341","0.03 Mbit/s","4212.9520","12 MB","12234407.0695","0.03 Mbit/s","3398.7202","2.80 MB","2930998.2646","","814.2318","0 %","0.0000","100 %","0000009999"
"3/20/2024 12:00:00 PM - 1:00:00 PM","45371.2500000000","22 MB","22902228.6974","0.05 Mbit/s","6362.2427","19 MB","20060301.4506","0.04 Mbit/s","5572.7549","2.71 MB","2841927.2468","","789.4878","0 %","0.0000","100 %","0000009999"
"3/20/2024 1:00:00 PM - 2:00:00 PM","45371.2916666667","8.16 MB","8560308.9407","0.02 Mbit/s","2378.0552","5.89 MB","6175955.1534","0.01 Mbit/s","1715.6813","2.27 MB","2384353.7873","","662.3739","0 %","0.0000","100 %","0000009999"
"3/20/2024 2:00:00 PM - 3:00:00 PM","45371.3333333333","364 MB","381422171.4741","0.85 Mbit/s","105958.2557","343 MB","359775262.4719","0.80 Mbit/s","99944.7911","21 MB","21646909.0022","0.05 Mbit/s","6013.4646","0 %","0.0000","100 %","0000009999"
"3/20/2024 3:00:00 PM - 4:00:00 PM","45371.3750000000","4,423 MB","4638326315.8926","10 Mbit/s","1288531.3542","4,406 MB","4619885978.0382","10 Mbit/s","1283408.6113","18 MB","18440337.8545","0.04 Mbit/s","5122.7430","0 %","0.0000","100 %","0000009999"
"3/20/2024 4:00:00 PM - 5:00:00 PM","45371.4166666667","124 MB","130098342.6591","0.29 Mbit/s","36141.1391","119 MB","124792891.6730","0.28 Mbit/s","34667.2922","5.06 MB","5305450.9861","0.01 Mbit/s","1473.8469","0 %","0.0000","100 %","0000009999"
"3/20/2024 5:00:00 PM - 6:00:00 PM","45371.4583333333","107 MB","112054528.2344","0.25 Mbit/s","31128.7654","100 MB","104559004.6581","0.23 Mbit/s","29046.5078","7.15 MB","7495523.5763","0.02 Mbit/s","2082.2576","0 %","0.0000","100 %","0000009999"
"3/20/2024 6:00:00 PM - 7:00:00 PM","45371.5000000000","10 MB","10599989.1333","0.02 Mbit/s","2944.6868","7.47 MB","7833588.4020","0.02 Mbit/s","2176.1781","2.64 MB","2766400.7313","","768.5087","0 %","0.0000","100 %","0000009999"
"3/20/2024 7:00:00 PM - 8:00:00 PM","45371.5416666667","12 MB","12227836.0603","0.03 Mbit/s","3396.8948","9.23 MB","9682211.8759","0.02 Mbit/s","2689.7200","2.43 MB","2545624.1844","","707.1748","0 %","0.0000","100 %","0000009999"
"3/20/2024 8:00:00 PM - 9:00:00 PM","45371.5833333333","9.30 MB","9747309.4202","0.02 Mbit/s","2707.8116","6.93 MB","7266298.4178","0.02 Mbit/s","2018.5844","2.37 MB","2481011.0023","","689.2272","0 %","0.0000","100 %","0000009999"
"3/20/2024 9:00:00 PM - 10:00:00 PM","45371.6250000000","98 MB","102767287.3659","0.23 Mbit/s","28548.8478","89 MB","93207572.9850","0.21 Mbit/s","25893.1503","9.12 MB","9559714.3809","0.02 Mbit/s","2655.6975","0 %","0.0000","100 %","0000009999"
"3/20/2024 10:00:00 PM - 11:00:00 PM","45371.6666666667","939 MB","985031656.4163","2.19 Mbit/s","273642.7081","903 MB","946624122.6274","2.10 Mbit/s","262973.0596","37 MB","38407533.7890","0.09 Mbit/s","10669.6485","0 %","0.0000","100 %","0000009999"
"3/20/2024 11:00:00 PM - 12:00:00 AM","45371.7083333333","692 MB","725435812.9166","1.61 Mbit/s","201525.6222","668 MB","700751127.8579","1.56 Mbit/s","194668.2319","24 MB","24684685.0587","0.05 Mbit/s","6857.3903","0 %","0.0000","100 %","0000009999"
"3/21/2024 12:00:00 AM - 1:00:00 AM","45371.7500000000","440 MB","461437202.5004","1.03 Mbit/s","128186.6147","429 MB","449554785.3341","1 Mbit/s","124885.6957","11 MB","11882417.1664","0.03 Mbit/s","3300.9190","0 %","0.0000","100 %","0000009999"
"3/21/2024 1:00:00 AM - 2:00:00 AM","45371.7916666667","613 MB","642399850.5604","1.43 Mbit/s","178457.7873","604 MB","633699627.5929","1.41 Mbit/s","176040.8774","8.30 MB","8700222.9675","0.02 Mbit/s","2416.9099","0 %","0.0000","100 %","0000009999"
"3/21/2024 2:00:00 AM - 3:00:00 AM","45371.8333333333","573 MB","600320544.8333","1.33 Mbit/s","166769.1411","564 MB","591218925.3289","1.31 Mbit/s","164240.7098","8.68 MB","9101619.5044","0.02 Mbit/s","2528.4313","0 %","0.0000","100 %","0000009999"
"3/21/2024 3:00:00 AM - 4:00:00 AM","45371.8750000000","309 MB","323867463.4894","0.72 Mbit/s","89970.9318","303 MB","317236739.3527","0.71 Mbit/s","88128.9054","6.32 MB","6630724.1367","0.01 Mbit/s","1842.0264","0 %","0.0000","100 %","0000009999"
"3/21/2024 4:00:00 AM - 5:00:00 AM","45371.9166666667","20 MB","21065139.4533","0.05 Mbit/s","5851.8990","16 MB","17055752.3711","0.04 Mbit/s","4738.0907","3.82 MB","4009387.0822","","1113.8084","0 %","0.0000","100 %","0000009999"
"3/21/2024 5:00:00 AM - 6:00:00 AM","45371.9583333333","11 MB","11137015.1262","0.02 Mbit/s","3093.8817","7.54 MB","7901396.0542","0.02 Mbit/s","2195.0213","3.09 MB","3235619.0720","","898.8605","0 %","0.0000","100 %","0000009999"
"3/21/2024 6:00:00 AM - 7:00:00 AM","45372.0000000000","21 MB","21895198.5215","0.05 Mbit/s","6082.5065","15 MB","15869396.9966","0.04 Mbit/s","4408.5332","5.75 MB","6025801.5249","0.01 Mbit/s","1673.9733","0 %","0.0000","100 %","0000009999"
"3/21/2024 7:00:00 AM - 8:00:00 AM","45372.0416666667","155 MB","162467846.6134","0.36 Mbit/s","45133.5932","142 MB","149235580.7947","0.33 Mbit/s","41457.6676","13 MB","13232265.8186","0.03 Mbit/s","3675.9255","0 %","0.0000","100 %","0000009999"
"3/21/2024 8:00:00 AM - 9:00:00 AM","45372.0833333333","4,353 MB","4564425054.3207","10 Mbit/s","1267997.9927","4,343 MB","4553809252.3862","10 Mbit/s","1265048.9213","10 MB","10615801.9345","0.02 Mbit/s","2949.0714","0 %","0.0000","100 %","0000009999"
"3/21/2024 9:00:00 AM - 10:00:00 AM","45372.1250000000","44 MB","46354682.4269","0.10 Mbit/s","12877.2665","39 MB","41344227.2060","0.09 Mbit/s","11485.3690","4.78 MB","5010455.2209","0.01 Mbit/s","1391.8975","0 %","0.0000","100 %","0000009999"
"3/21/2024 10:00:00 AM - 11:00:00 AM","45372.1666666667","454 MB","475668933.2300","1.06 Mbit/s","132139.0685","433 MB","454115208.3405","1.01 Mbit/s","126151.5235","21 MB","21553724.8895","0.05 Mbit/s","5987.5450","0 %","0.0000","100 %","0000009999"
"3/21/2024 11:00:00 AM - 12:00:00 PM","45372.2083333333","481 MB","504257589.9343","1.12 Mbit/s","140084.0047","466 MB","488602083.8410","1.09 Mbit/s","135734.8664","15 MB","15655506.0933","0.03 Mbit/s","4349.1383","0 %","0.0000","100 %","0000009999"
"3/21/2024 12:00:00 PM - 1:00:00 PM","45372.2500000000","48 MB","49885282.2842","0.11 Mbit/s","13858.2547","43 MB","45204727.7130","0.10 Mbit/s","12557.9851","4.46 MB","4680554.5713","0.01 Mbit/s","1300.2696","0 %","0.0000","100 %","0000009999"
"3/21/2024 1:00:00 PM - 2:00:00 PM","45372.2916666667","7.12 MB","7462660.0840","0.02 Mbit/s","2073.1166","5.65 MB","5922277.3491","0.01 Mbit/s","1645.2004","1.47 MB","1540382.7350","","427.9162","0 %","0.0000","100 %","0000009999"
"3/21/2024 2:00:00 PM - 3:00:00 PM","45372.3333333333","6.99 MB","7325959.2825","0.02 Mbit/s","2035.1244","5.11 MB","5354346.1315","0.01 Mbit/s","1487.4175","1.88 MB","1971613.1510","","547.7068","0 %","0.0000","100 %","0000009999"
"3/21/2024 3:00:00 PM - 4:00:00 PM","45372.3750000000","5.93 MB","6213937.6260","0.01 Mbit/s","1726.2424","4.44 MB","4660491.8605","0.01 Mbit/s","1294.6926","1.48 MB","1553445.7655","","431.5499","0 %","0.0000","100 %","0000009999"
"3/21/2024 4:00:00 PM - 5:00:00 PM","45372.4166666667","7 MB","7343477.9578","0.02 Mbit/s","2040.0193","5.41 MB","5675243.2994","0.01 Mbit/s","1576.5835","1.59 MB","1668234.6584","","463.4358","0 %","0.0000","100 %","0000009999"
"3/21/2024 5:00:00 PM - 6:00:00 PM","45372.4583333333","12 MB","12227212.4597","0.03 Mbit/s","3396.7027","8.52 MB","8935796.7166","0.02 Mbit/s","2482.3519","3.14 MB","3291415.7431","","914.3507","0 %","0.0000","100 %","0000009999"
"3/21/2024 6:00:00 PM - 7:00:00 PM","45372.5000000000","1,060 MB","1111609071.9432","2.47 Mbit/s","308808.6052","1,016 MB","1065850675.9065","2.37 Mbit/s","296096.7744","44 MB","45758396.0368","0.10 Mbit/s","12711.8308","0 %","0.0000","100 %","0000009999"
"3/21/2024 7:00:00 PM - 8:00:00 PM","45372.5416666667","938 MB","983749866.6808","2.19 Mbit/s","273283.5890","899 MB","942470766.6800","2.09 Mbit/s","261816.3441","39 MB","41279100.0007","0.09 Mbit/s","11467.2449","0 %","0.0000","100 %","0000009999"
"3/21/2024 8:00:00 PM - 9:00:00 PM","45372.5833333333","443 MB","464596836.3960","1.03 Mbit/s","129064.3566","414 MB","434484225.4610","0.97 Mbit/s","120699.1151","29 MB","30112610.9350","0.07 Mbit/s","8365.2415","0 %","0.0000","100 %","0000009999"
"3/21/2024 9:00:00 PM - 10:00:00 PM","45372.6250000000","548 MB","574114028.1936","1.28 Mbit/s","159490.2959","516 MB","540646873.6565","1.20 Mbit/s","150193.0376","32 MB","33467154.5371","0.07 Mbit/s","9297.2582","0 %","0.0000","100 %","0000009999"
"3/21/2024 10:00:00 PM - 11:00:00 PM","45372.6666666667","914 MB","957950506.0739","2.13 Mbit/s","266117.3216","890 MB","933498788.0656","2.07 Mbit/s","259324.6683","23 MB","24451718.0083","0.05 Mbit/s","6792.6533","0 %","0.0000","100 %","0000009999"
"3/21/2024 11:00:00 PM - 12:00:00 AM","45372.7083333333","497 MB","520820602.4504","1.16 Mbit/s","144684.0447","485 MB","508970249.2335","1.13 Mbit/s","141392.0147","11 MB","11850353.2169","0.03 Mbit/s","3292.0300","0 %","0.0000","100 %","0000009999"
"3/22/2024 12:00:00 AM - 1:00:00 AM","45372.7500000000","24 MB","25306882.5060","0.06 Mbit/s","7030.2364","21 MB","21535444.5338","0.05 Mbit/s","5982.5332","3.60 MB","3771437.9722","","1047.7031","0 %","0.0000","100 %","0000009999"
"3/22/2024 1:00:00 AM - 2:00:00 AM","45372.7916666667","195 MB","204865476.4990","0.46 Mbit/s","56911.8195","190 MB","199017999.6506","0.44 Mbit/s","55287.3850","5.58 MB","5847476.8484","0.01 Mbit/s","1624.4345","0 %","0.0000","100 %","0000009999"
"3/22/2024 2:00:00 AM - 3:00:00 AM","45372.8333333333","19 MB","19595433.8787","0.04 Mbit/s","5443.5995","15 MB","16083566.4749","0.04 Mbit/s","4468.0049","3.35 MB","3511867.4038","","975.5946","0 %","0.0000","100 %","0000009999"
"3/22/2024 3:00:00 AM - 4:00:00 AM","45372.8750000000","23 MB","23886078.9349","0.05 Mbit/s","6635.5565","19 MB","19507595.8511","0.04 Mbit/s","5419.2132","4.18 MB","4378483.0838","","1216.3433","0 %","0.0000","100 %","0000009999"
"3/22/2024 4:00:00 AM - 5:00:00 AM","45372.9166666667","11 MB","11259708.2355","0.03 Mbit/s","3127.9574","7.29 MB","7641682.4978","0.02 Mbit/s","2122.8665","3.45 MB","3618025.7377","","1005.0909","0 %","0.0000","100 %","0000009999"
"3/22/2024 5:00:00 AM - 6:00:00 AM","45372.9583333333","17 MB","18013898.4849","0.04 Mbit/s","5004.2638","13 MB","13368780.5177","0.03 Mbit/s","3713.8493","4.43 MB","4645117.9672","0.01 Mbit/s","1290.4145","0 %","0.0000","100 %","0000009999"
"3/22/2024 6:00:00 AM - 7:00:00 AM","45373.0000000000","25 MB","25957099.7374","0.06 Mbit/s","7210.8463","20 MB","20601466.0286","0.05 Mbit/s","5723.0587","5.11 MB","5355633.7088","0.01 Mbit/s","1487.7876","0 %","0.0000","100 %","0000009999"
"3/22/2024 7:00:00 AM - 8:00:00 AM","45373.0416666667","12 MB","13022143.1421","0.03 Mbit/s","3617.5333","8.58 MB","8992237.5155","0.02 Mbit/s","2498.0311","3.84 MB","4029905.6266","","1119.5022","0 %","0.0000","100 %","0000009999"
"3/22/2024 8:00:00 AM - 9:00:00 AM","45373.0833333333","549 MB","575937055.3002","1.28 Mbit/s","159995.8483","524 MB","548952198.4024","1.22 Mbit/s","152499.4301","26 MB","26984856.8978","0.06 Mbit/s","7496.4183","0 %","0.0000","100 %","0000009999"
"3/22/2024 9:00:00 AM - 10:00:00 AM","45373.1250000000","587 MB","615716885.9310","1.37 Mbit/s","171046.2470","563 MB","590332470.7154","1.31 Mbit/s","163994.4525","24 MB","25384415.2156","0.06 Mbit/s","7051.7945","0 %","0.0000","100 %","0000009999"
"3/22/2024 10:00:00 AM - 11:00:00 AM","45373.1666666667","181 MB","190261816.8458","0.42 Mbit/s","52854.1751","174 MB","182735086.4753","0.41 Mbit/s","50763.2715","7.18 MB","7526730.3705","0.02 Mbit/s","2090.9036","0 %","0.0000","100 %","0000009999"
"3/22/2024 11:00:00 AM - 12:00:00 PM","45373.2083333333","9.45 MB","9911373.5974","0.02 Mbit/s","2753.3658","7.50 MB","7863429.7435","0.02 Mbit/s","2184.4499","1.95 MB","2047943.8540","","568.9160","0 %","0.0000","100 %","0000009999"
"3/22/2024 12:00:00 PM - 1:00:00 PM","45373.2500000000","10 MB","10949044.3686","0.02 Mbit/s","3041.6800","8.19 MB","8583514.7623","0.02 Mbit/s","2384.5282","2.26 MB","2365529.6063","","657.1518","0 %","0.0000","100 %","0000009999"
"3/22/2024 1:00:00 PM - 2:00:00 PM","45373.2916666667","13 MB","13953117.7786","0.03 Mbit/s","3876.1245","11 MB","11754326.9338","0.03 Mbit/s","3265.3085","2.10 MB","2198790.8448","","610.8160","0 %","0.0000","100 %","0000009999"
"3/22/2024 2:00:00 PM - 3:00:00 PM","45373.3333333333","6.98 MB","7314490.1145","0.02 Mbit/s","2031.9665","5.09 MB","5339723.7091","0.01 Mbit/s","1483.3761","1.88 MB","1974766.4053","","548.5904","0 %","0.0000","100 %","0000009999"
"3/22/2024 3:00:00 PM - 4:00:00 PM","45373.3750000000","7.84 MB","8223501.7565","0.02 Mbit/s","2284.4710","5.60 MB","5867187.6953","0.01 Mbit/s","1629.8921","2.25 MB","2356314.0612","","654.5790","0 %","0.0000","100 %","0000009999"
"3/22/2024 4:00:00 PM - 5:00:00 PM","45373.4166666667","383 MB","402112319.1664","0.89 Mbit/s","111707.1754","365 MB","383219906.5768","0.85 Mbit/s","106458.8456","18 MB","18892412.5895","0.04 Mbit/s","5248.3297","0 %","0.0000","100 %","0000009999"
"3/22/2024 5:00:00 PM - 6:00:00 PM","45373.4583333333","5,518 MB","5785600904.0987","13 Mbit/s","1607249.7643","5,423 MB","5685956098.7012","13 Mbit/s","1579568.2680","95 MB","99644805.3975","0.22 Mbit/s","27681.4963","0 %","0.0000","100 %","0000009999"
"3/22/2024 6:00:00 PM - 7:00:00 PM","45373.5000000000","887 MB","929899058.0555","2.07 Mbit/s","258327.5388","827 MB","867559696.3335","1.93 Mbit/s","241009.5581","59 MB","62339361.7220","0.14 Mbit/s","17317.9806","0 %","0.0000","100 %","0000009999"
"3/22/2024 7:00:00 PM - 8:00:00 PM","45373.5416666667","308 MB","323247498.6984","0.72 Mbit/s","89798.7045","291 MB","305306945.4356","0.68 Mbit/s","84814.7883","17 MB","17940553.2629","0.04 Mbit/s","4983.9162","0 %","0.0000","100 %","0000009999"
"3/22/2024 8:00:00 PM - 9:00:00 PM","45373.5833333333","829 MB","869773228.9721","1.93 Mbit/s","241623.8100","759 MB","795855397.2133","1.77 Mbit/s","221089.3678","70 MB","73917831.7589","0.16 Mbit/s","20534.4422","0 %","0.0000","100 %","0000009999"
"3/22/2024 9:00:00 PM - 10:00:00 PM","45373.6250000000","717 MB","752052441.2347","1.67 Mbit/s","208920.8660","650 MB","681770216.0794","1.52 Mbit/s","189396.3986","67 MB","70282225.1553","0.16 Mbit/s","19524.4674","0 %","0.0000","100 %","0000009999"
"3/22/2024 10:00:00 PM - 11:00:00 PM","45373.6666666667","737 MB","772884237.3156","1.72 Mbit/s","214706.7653","674 MB","707242508.4004","1.57 Mbit/s","196471.5335","63 MB","65641728.9153","0.15 Mbit/s","18235.2319","0 %","0.0000","100 %","0000009999"
"3/22/2024 11:00:00 PM - 12:00:00 AM","45373.7083333333","4,927 MB","5166650474.8856","11 Mbit/s","1435300.2958","4,881 MB","5117894114.1866","11 Mbit/s","1421755.7336","46 MB","48756360.6990","0.11 Mbit/s","13544.5622","0 %","0.0000","100 %","0000009999"
"3/23/2024 12:00:00 AM - 1:00:00 AM","45373.7500000000","790 MB","828820920.9253","1.84 Mbit/s","230245.3020","754 MB","790334480.4866","1.76 Mbit/s","219553.8222","37 MB","38486440.4387","0.09 Mbit/s","10691.4798","0 %","0.0000","100 %","0000009999"
"3/23/2024 1:00:00 AM - 2:00:00 AM","45373.7916666667","606 MB","635561480.0812","1.41 Mbit/s","176556.6260","581 MB","609189899.0625","1.35 Mbit/s","169230.6985","25 MB","26371581.0187","0.06 Mbit/s","7325.9276","0 %","0.0000","100 %","0000009999"
"3/23/2024 2:00:00 AM - 3:00:00 AM","45373.8333333333","916 MB","960098670.2369","2.13 Mbit/s","266715.5605","877 MB","919976961.5793","2.04 Mbit/s","255569.7436","38 MB","40121708.6576","0.09 Mbit/s","11145.8169","0 %","0.0000","100 %","0000009999"
"3/23/2024 3:00:00 AM - 4:00:00 AM","45373.8750000000","381 MB","399515106.8870","0.89 Mbit/s","110986.9007","363 MB","380564086.1610","0.85 Mbit/s","105722.2310","18 MB","18951020.7260","0.04 Mbit/s","5264.6696","0 %","0.0000","100 %","0000009999"
"3/23/2024 4:00:00 AM - 5:00:00 AM","45373.9166666667","178 MB","186186191.7452","0.41 Mbit/s","51722.1221","168 MB","175945325.8813","0.39 Mbit/s","48877.2317","9.77 MB","10240865.8640","0.02 Mbit/s","2844.8904","0 %","0.0000","100 %","0000009999"
"3/23/2024 5:00:00 AM - 6:00:00 AM","45373.9583333333","92 MB","96219884.9478","0.21 Mbit/s","26730.0476","85 MB","89490257.0152","0.20 Mbit/s","24860.5455","6.42 MB","6729627.9325","0.01 Mbit/s","1869.5021","0 %","0.0000","100 %","0000009999"
"3/23/2024 6:00:00 AM - 7:00:00 AM","45374.0000000000","101 MB","105940008.1445","0.24 Mbit/s","29429.8238","93 MB","97542257.1723","0.22 Mbit/s","27096.9532","8.01 MB","8397750.9722","0.02 Mbit/s","2332.8706","0 %","0.0000","100 %","0000009999"
"3/23/2024 7:00:00 AM - 8:00:00 AM","45374.0416666667","75 MB","78981483.2280","0.18 Mbit/s","21940.7636","70 MB","73037741.5917","0.16 Mbit/s","20289.6142","5.67 MB","5943741.6363","0.01 Mbit/s","1651.1494","0 %","0.0000","100 %","0000009999"
"3/23/2024 8:00:00 AM - 9:00:00 AM","45374.0833333333","494 MB","517763223.0426","1.15 Mbit/s","143833.9051","474 MB","496920389.6535","1.10 Mbit/s","138043.7949","20 MB","20842833.3891","0.05 Mbit/s","5790.1102","0 %","0.0000","100 %","0000009999"
"3/23/2024 9:00:00 AM - 10:00:00 AM","45374.1250000000","8.90 MB","9331139.0252","0.02 Mbit/s","2592.2135","7.04 MB","7380288.3434","0.02 Mbit/s","2050.2623","1.86 MB","1950850.6818","","541.9511","0 %","0.0000","100 %","0000009999"
"3/23/2024 10:00:00 AM - 11:00:00 AM","45374.1666666667","8.16 MB","8561546.6974","0.02 Mbit/s","2378.3858","5.81 MB","6091778.5686","0.01 Mbit/s","1692.2876","2.36 MB","2469768.1288","","686.0982","0 %","0.0000","100 %","0000009999"
"3/23/2024 11:00:00 AM - 12:00:00 PM","45374.2083333333","6.76 MB","7092202.0310","0.02 Mbit/s","1970.2039","5.07 MB","5311335.8360","0.01 Mbit/s","1475.4817","1.70 MB","1780866.1950","","494.7222","0 %","0.0000","100 %","0000009999"
"3/23/2024 12:00:00 PM - 1:00:00 PM","45374.2500000000","58 MB","60706690.8876","0.13 Mbit/s","16864.4688","52 MB","54994579.7597","0.12 Mbit/s","15277.6302","5.45 MB","5712111.1279","0.01 Mbit/s","1586.8386","0 %","0.0000","100 %","0000009999"
"3/23/2024 1:00:00 PM - 2:00:00 PM","45374.2916666667","1,318 MB","1381561100.6094","3.07 Mbit/s","383800.0218","1,262 MB","1323573165.5520","2.94 Mbit/s","367690.8749","55 MB","57987935.0574","0.13 Mbit/s","16109.1469","0 %","0.0000","100 %","0000009999"
"3/23/2024 2:00:00 PM - 3:00:00 PM","45374.3333333333","6,412 MB","6723210807.8747","15 Mbit/s","1867703.8236","6,336 MB","6643548417.4175","15 Mbit/s","1845573.6606","76 MB","79662390.4572","0.18 Mbit/s","22130.1630","0 %","0.0000","100 %","0000009999"
"3/23/2024 3:00:00 PM - 4:00:00 PM","45374.3750000000","5,879 MB","6164123397.3595","14 Mbit/s","1712365.9004","5,753 MB","6032481815.7021","13 Mbit/s","1675796.4580","126 MB","131641581.6573","0.29 Mbit/s","36569.4424","0 %","0.0000","100 %","0000009999"
"3/23/2024 4:00:00 PM - 5:00:00 PM","45374.4166666667","640 MB","671171762.9627","1.49 Mbit/s","186451.1026","574 MB","601885885.1095","1.34 Mbit/s","167203.5284","66 MB","69285877.8532","0.15 Mbit/s","19247.5742","0 %","0.0000","100 %","0000009999"
"3/23/2024 5:00:00 PM - 6:00:00 PM","45374.4583333333","411 MB","431438216.4527","0.96 Mbit/s","119854.2698","403 MB","422248248.6730","0.94 Mbit/s","117301.2811","8.76 MB","9189967.7797","0.02 Mbit/s","2552.9887","0 %","0.0000","100 %","0000009999"
"3/23/2024 6:00:00 PM - 7:00:00 PM","45374.5000000000","1,593 MB","1670537723.8084","3.71 Mbit/s","464079.5081","1,531 MB","1605837448.2720","3.57 Mbit/s","446105.6117","62 MB","64700275.5364","0.14 Mbit/s","17973.8964","0 %","0.0000","100 %","0000009999"
"3/23/2024 7:00:00 PM - 8:00:00 PM","45374.5416666667","953 MB","999697648.4577","2.22 Mbit/s","277716.9343","909 MB","953219522.1330","2.12 Mbit/s","264805.2677","44 MB","46478126.3247","0.10 Mbit/s","12911.6666","0 %","0.0000","100 %","0000009999"
"3/23/2024 8:00:00 PM - 9:00:00 PM","45374.5833333333","992 MB","1039869611.9257","2.31 Mbit/s","288874.3356","962 MB","1009091736.3721","2.24 Mbit/s","280324.2844","29 MB","30777875.5536","0.07 Mbit/s","8550.0511","0 %","0.0000","100 %","0000009999"
"3/23/2024 9:00:00 PM - 10:00:00 PM","45374.6250000000","301 MB","316031139.8042","0.70 Mbit/s","87793.7439","279 MB","292513812.0932","0.65 Mbit/s","81260.6084","22 MB","23517327.7110","0.05 Mbit/s","6533.1355","0 %","0.0000","100 %","0000009999"
"3/23/2024 10:00:00 PM - 11:00:00 PM","45374.6666666667","826 MB","865702396.9004","1.92 Mbit/s","240489.5887","578 MB","606467206.5819","1.35 Mbit/s","168474.8126","247 MB","259235190.3185","0.58 Mbit/s","72014.7761","0 %","0.0000","100 %","0000009999"
"3/23/2024 11:00:00 PM - 12:00:00 AM","45374.7083333333","739 MB","775144174.3411","1.72 Mbit/s","215335.1727","489 MB","513018047.5506","1.14 Mbit/s","142516.4937","250 MB","262126126.7905","0.58 Mbit/s","72818.6789","0 %","0.0000","100 %","0000009999"
"3/24/2024 12:00:00 AM - 1:00:00 AM","45374.7500000000","4,137 MB","4338119992.8203","9.64 Mbit/s","1205130.4113","3,844 MB","4030551122.4250","8.96 Mbit/s","1119687.7311","293 MB","307568870.3953","0.68 Mbit/s","85442.6802","0 %","0.0000","100 %","0000009999"
"3/24/2024 1:00:00 AM - 2:00:00 AM","45374.7916666667","647 MB","678044858.0758","1.51 Mbit/s","188362.5372","411 MB","430918971.2316","0.96 Mbit/s","119710.3552","236 MB","247125886.8442","0.55 Mbit/s","68652.1821","0 %","0.0000","100 %","0000009999"
"3/24/2024 2:00:00 AM - 3:00:00 AM","45374.8333333333","559 MB","586298835.1910","1.30 Mbit/s","162873.4555","377 MB","395511556.8120","0.88 Mbit/s","109872.8670","182 MB","190787278.3791","0.42 Mbit/s","53000.5885","0 %","0.0000","100 %","0000009999"
