"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"3/8/2024 5:09:00 AM - 5:10:00 AM","45358.9236111111","0.16 MB","169857.6792","0.02 Mbit/s","2831.4332","0.07 MB","72542.6457","","1209.2456","0.09 MB","97315.0335","0.01 Mbit/s","1622.1876","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:10:00 AM - 5:11:00 AM","45358.9243055556","0.13 MB","139648.2197","0.02 Mbit/s","2327.4703","0.05 MB","54946.6904","","915.7782","0.08 MB","84701.5293","0.01 Mbit/s","1411.6922","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:11:00 AM - 5:12:00 AM","45358.9250000000","0.16 MB","164867.0735","0.02 Mbit/s","2747.7846","0.04 MB","38342.7231","","639.0454","0.12 MB","126524.3504","0.02 Mbit/s","2108.7392","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:12:00 AM - 5:13:00 AM","45358.9256944444","0.15 MB","162270.6597","0.02 Mbit/s","2704.9618","0.05 MB","49480.4887","","824.8123","0.11 MB","112790.1710","0.02 Mbit/s","1880.1495","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:13:00 AM - 5:14:00 AM","45358.9263888889","0.26 MB","271056.4443","0.04 Mbit/s","4517.6074","0.12 MB","126061.7439","0.02 Mbit/s","2101.0291","0.14 MB","144994.7005","0.02 Mbit/s","2416.5783","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:14:00 AM - 5:15:00 AM","45358.9270833333","0.20 MB","212920.0542","0.03 Mbit/s","3549.2591","0.09 MB","92979.9625","0.01 Mbit/s","1549.9244","0.11 MB","119940.0917","0.02 Mbit/s","1999.3348","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:15:00 AM - 5:16:00 AM","45358.9277777778","0.15 MB","152055.3817","0.02 Mbit/s","2534.6788","0.06 MB","58458.7446","","974.4748","0.09 MB","93596.6371","0.01 Mbit/s","1560.2040","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:16:00 AM - 5:17:00 AM","45358.9284722222","0.29 MB","299167.2034","0.04 Mbit/s","4986.1201","0.18 MB","187212.6415","0.02 Mbit/s","3120.2107","0.11 MB","111954.5619","0.01 Mbit/s","1865.9094","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:17:00 AM - 5:18:00 AM","45358.9291666667","0.19 MB","201837.4687","0.03 Mbit/s","3364.5186","0.10 MB","100948.7313","0.01 Mbit/s","1682.7593","0.10 MB","100888.7375","0.01 Mbit/s","1681.7593","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:18:00 AM - 5:19:00 AM","45358.9298611111","0.14 MB","149690.0919","0.02 Mbit/s","2494.8349","0.05 MB","56785.8826","","946.4314","0.09 MB","92904.2094","0.01 Mbit/s","1548.4035","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:19:00 AM - 5:20:00 AM","45358.9305555556","0.15 MB","161775.9198","0.02 Mbit/s","2696.7148","0.06 MB","61854.5965","","1031.0818","0.10 MB","99921.3233","0.01 Mbit/s","1665.6330","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:20:00 AM - 5:21:00 AM","45358.9312500000","0.15 MB","160812.5360","0.02 Mbit/s","2680.6557","0.06 MB","57904.0342","","965.2281","0.10 MB","102908.5018","0.01 Mbit/s","1715.4276","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:21:00 AM - 5:22:00 AM","45358.9319444444","0.15 MB","161061.9640","0.02 Mbit/s","2684.8135","0.06 MB","59857.9628","","997.7990","0.10 MB","101204.0012","0.01 Mbit/s","1687.0145","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:22:00 AM - 5:23:00 AM","45358.9326388889","0.13 MB","140175.2360","0.02 Mbit/s","2336.2539","0.04 MB","46862.5324","","781.0422","0.09 MB","93312.7036","0.01 Mbit/s","1555.2117","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:23:00 AM - 5:24:00 AM","45358.9333333333","0.14 MB","147358.0333","0.02 Mbit/s","2455.9672","0.05 MB","53057.8121","","884.2969","0.09 MB","94300.2212","0.01 Mbit/s","1571.6704","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:24:00 AM - 5:25:00 AM","45358.9340277778","0.13 MB","140268.8028","0.02 Mbit/s","2338.2031","0.05 MB","54880.3638","","914.8252","0.08 MB","85388.4390","0.01 Mbit/s","1423.3779","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:25:00 AM - 5:26:00 AM","45358.9347222222","0.13 MB","139818.4042","0.02 Mbit/s","2330.3067","0.05 MB","53450.3168","","890.8386","0.08 MB","86368.0874","0.01 Mbit/s","1439.4681","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:26:00 AM - 5:27:00 AM","45358.9354166667","0.14 MB","144184.5111","0.02 Mbit/s","2403.0752","0.05 MB","52657.0048","","877.6167","0.09 MB","91527.5063","0.01 Mbit/s","1525.4584","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:27:00 AM - 5:28:00 AM","45358.9361111111","0.14 MB","150098.9758","0.02 Mbit/s","2502.0666","0.05 MB","56052.0310","","934.3562","0.09 MB","94046.9448","0.01 Mbit/s","1567.7104","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:28:00 AM - 5:29:00 AM","45358.9368055556","0.13 MB","136650.9572","0.02 Mbit/s","2277.5160","0.04 MB","45881.6583","","764.6943","0.09 MB","90769.2989","0.01 Mbit/s","1512.8216","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:29:00 AM - 5:30:00 AM","45358.9375000000","0.53 MB","551169.7037","0.07 Mbit/s","9186.1617","0.06 MB","62605.3818","","1043.4230","0.47 MB","488564.3218","0.07 Mbit/s","8142.7387","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:30:00 AM - 5:31:00 AM","45358.9381944444","0.31 MB","324452.5088","0.04 Mbit/s","5408.4432","0.06 MB","58835.2368","","980.7507","0.25 MB","265617.2720","0.04 Mbit/s","4427.6925","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:31:00 AM - 5:32:00 AM","45358.9388888889","0.14 MB","147676.8246","0.02 Mbit/s","2461.2804","0.05 MB","55258.4753","","920.9746","0.09 MB","92418.3493","0.01 Mbit/s","1540.3058","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:32:00 AM - 5:33:00 AM","45358.9395833333","0.14 MB","144569.6299","0.02 Mbit/s","2409.8955","0.05 MB","56934.8289","","949.0720","0.08 MB","87634.8010","0.01 Mbit/s","1460.8235","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:33:00 AM - 5:34:00 AM","45358.9402777778","0.15 MB","159524.0563","0.02 Mbit/s","2658.7343","0.05 MB","56711.4480","","945.1908","0.10 MB","102812.6082","0.01 Mbit/s","1713.5435","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:34:00 AM - 5:35:00 AM","45358.9409722222","0.15 MB","154947.1262","0.02 Mbit/s","2582.8826","0.06 MB","57788.8865","","963.3087","0.09 MB","97158.2398","0.01 Mbit/s","1619.5739","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:35:00 AM - 5:36:00 AM","45358.9416666667","0.14 MB","145485.2968","0.02 Mbit/s","2425.1591","0.05 MB","56009.8283","","933.6527","0.09 MB","89475.4685","0.01 Mbit/s","1491.5064","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:36:00 AM - 5:37:00 AM","45358.9423611111","0.13 MB","141457.8303","0.02 Mbit/s","2357.6305","0.05 MB","56029.0682","","933.8178","0.08 MB","85428.7621","0.01 Mbit/s","1423.8127","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:37:00 AM - 5:38:00 AM","45358.9430555556","0.16 MB","163345.3157","0.02 Mbit/s","2722.8757","0.06 MB","65826.5099","","1097.2914","0.09 MB","97518.8059","0.01 Mbit/s","1625.5844","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:38:00 AM - 5:39:00 AM","45358.9437500000","0.18 MB","192809.0840","0.03 Mbit/s","3213.4847","0.09 MB","96170.5783","0.01 Mbit/s","1602.8430","0.09 MB","96638.5057","0.01 Mbit/s","1610.6418","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:39:00 AM - 5:40:00 AM","45358.9444444444","0.20 MB","206489.6903","0.03 Mbit/s","3442.0685","0.06 MB","61418.9075","","1023.8191","0.14 MB","145070.7828","0.02 Mbit/s","2418.2494","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:40:00 AM - 5:41:00 AM","45358.9451388889","0.15 MB","159370.3572","0.02 Mbit/s","2656.1726","0.05 MB","50964.9927","","849.4165","0.10 MB","108405.3645","0.01 Mbit/s","1806.7561","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:41:00 AM - 5:42:00 AM","45358.9458333333","0.16 MB","169667.0385","0.02 Mbit/s","2827.7840","0.07 MB","69972.2340","","1166.2039","0.10 MB","99694.8045","0.01 Mbit/s","1661.5801","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:42:00 AM - 5:43:00 AM","45358.9465277778","0.17 MB","175062.4871","0.02 Mbit/s","2917.7081","0.06 MB","65244.2741","","1087.4046","0.10 MB","109818.2131","0.01 Mbit/s","1830.3036","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:43:00 AM - 5:44:00 AM","45358.9472222222","0.16 MB","168016.1864","0.02 Mbit/s","2800.7366","0.06 MB","57679.4913","","961.4851","0.11 MB","110336.6951","0.01 Mbit/s","1839.2515","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:44:00 AM - 5:45:00 AM","45358.9479166667","0.14 MB","150383.9680","0.02 Mbit/s","2506.8173","0.04 MB","46437.2360","","774.0829","0.10 MB","103946.7320","0.01 Mbit/s","1732.7343","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:45:00 AM - 5:46:00 AM","45358.9486111111","0.14 MB","142908.6874","0.02 Mbit/s","2382.2085","0.05 MB","48329.0487","","805.6184","0.09 MB","94579.6388","0.01 Mbit/s","1576.5901","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:46:00 AM - 5:47:00 AM","45358.9493055556","0.28 MB","297263.5362","0.04 Mbit/s","4954.3923","0.18 MB","187229.2076","0.02 Mbit/s","3120.4868","0.10 MB","110034.3286","0.01 Mbit/s","1833.9055","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:47:00 AM - 5:48:00 AM","45358.9500000000","0.21 MB","220184.0830","0.03 Mbit/s","3670.3464","0.11 MB","118647.0578","0.02 Mbit/s","1977.7806","0.10 MB","101537.0252","0.01 Mbit/s","1692.5658","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:48:00 AM - 5:49:00 AM","45358.9506944444","0.18 MB","183529.8257","0.02 Mbit/s","3058.8304","0.06 MB","66316.3265","","1105.2721","0.11 MB","117213.4992","0.02 Mbit/s","1953.5583","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:49:00 AM - 5:50:00 AM","45358.9513888889","0.19 MB","194391.3922","0.03 Mbit/s","3239.8565","0.07 MB","69681.2409","","1161.3540","0.12 MB","124710.1513","0.02 Mbit/s","2078.5025","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:50:00 AM - 5:51:00 AM","45358.9520833333","0.14 MB","146037.4572","0.02 Mbit/s","2434.3633","0.04 MB","44805.1727","","746.8774","0.10 MB","101232.2845","0.01 Mbit/s","1687.4860","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:51:00 AM - 5:52:00 AM","45358.9527777778","0.14 MB","151469.7160","0.02 Mbit/s","2524.4953","0.05 MB","52534.8040","","875.5801","0.09 MB","98934.9120","0.01 Mbit/s","1648.9152","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:52:00 AM - 5:53:00 AM","45358.9534722222","0.15 MB","159086.4960","0.02 Mbit/s","2651.4416","0.06 MB","64703.1845","","1078.3864","0.09 MB","94383.3115","0.01 Mbit/s","1573.0552","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:53:00 AM - 5:54:00 AM","45358.9541666667","0.14 MB","149342.1090","0.02 Mbit/s","2489.4501","0.06 MB","58801.1785","","980.1830","0.09 MB","90540.9305","0.01 Mbit/s","1509.2671","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:54:00 AM - 5:55:00 AM","45358.9548611111","0.14 MB","145786.2077","0.02 Mbit/s","2429.7701","0.05 MB","57297.9524","","954.9659","0.08 MB","88488.2554","0.01 Mbit/s","1474.8043","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:55:00 AM - 5:56:00 AM","45358.9555555556","0.12 MB","125534.3678","0.02 Mbit/s","2092.2395","0.04 MB","38093.7750","","634.8962","0.08 MB","87440.5928","0.01 Mbit/s","1457.3432","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:56:00 AM - 5:57:00 AM","45358.9562500000","0.13 MB","133964.8116","0.02 Mbit/s","2233.1190","0.05 MB","48873.8380","","814.6997","0.08 MB","85090.9736","0.01 Mbit/s","1418.4193","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:57:00 AM - 5:58:00 AM","45358.9569444444","0.14 MB","144958.2477","0.02 Mbit/s","2415.9708","0.05 MB","56002.2277","","933.3705","0.08 MB","88956.0201","0.01 Mbit/s","1482.6003","0 %","0.0000","100 %","0000010000"
"3/8/2024 5:58:00 AM - 5:59:00 AM","45358.9576388889","0.15 MB","160386.1522","0.02 Mbit/s","2673.5481","0.06 MB","60340.6320","","1005.8448","0.10 MB","100045.5202","0.01 Mbit/s","1667.7033","0 %","0.0000","100 %","0000009998"
"3/8/2024 5:59:00 AM - 6:00:00 AM","45358.9583333333","0.15 MB","162475.6231","0.02 Mbit/s","2707.9271","0.06 MB","61060.3965","","1017.6733","0.10 MB","101415.2266","0.01 Mbit/s","1690.2538","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:00:00 AM - 6:01:00 AM","45358.9590277778","0.14 MB","144896.2815","0.02 Mbit/s","2415.3406","0.05 MB","57013.0480","","950.3759","0.08 MB","87883.2335","0.01 Mbit/s","1464.9647","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:01:00 AM - 6:02:00 AM","45358.9597222222","0.12 MB","128709.5309","0.02 Mbit/s","2145.5164","0.04 MB","37458.3711","","624.4103","0.09 MB","91251.1599","0.01 Mbit/s","1521.1062","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:02:00 AM - 6:03:00 AM","45358.9604166667","0.13 MB","136612.1257","0.02 Mbit/s","2276.8688","0.05 MB","48641.0695","","810.6845","0.08 MB","87971.0562","0.01 Mbit/s","1466.1843","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:03:00 AM - 6:04:00 AM","45358.9611111111","0.24 MB","252769.7587","0.03 Mbit/s","4213.5316","0.10 MB","101100.4231","0.01 Mbit/s","1685.2879","0.14 MB","151669.3357","0.02 Mbit/s","2528.2436","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:04:00 AM - 6:05:00 AM","45358.9618055556","0.21 MB","215666.8780","0.03 Mbit/s","3595.0471","0.08 MB","87216.3708","0.01 Mbit/s","1453.8485","0.12 MB","128450.5072","0.02 Mbit/s","2141.1987","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:05:00 AM - 6:06:00 AM","45358.9625000000","0.15 MB","159377.0055","0.02 Mbit/s","2656.2834","0.06 MB","62902.6695","","1048.3778","0.09 MB","96474.3360","0.01 Mbit/s","1607.9056","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:06:00 AM - 6:07:00 AM","45358.9631944444","0.13 MB","135791.7171","0.02 Mbit/s","2263.5725","0.04 MB","42540.5636","","709.1276","0.09 MB","93251.1535","0.01 Mbit/s","1554.4450","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:07:00 AM - 6:08:00 AM","45358.9638888889","0.16 MB","169405.9962","0.02 Mbit/s","2823.4333","0.06 MB","62183.7536","","1036.3959","0.10 MB","107222.2425","0.01 Mbit/s","1787.0374","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:08:00 AM - 6:09:00 AM","45358.9645833333","0.19 MB","203735.2105","0.03 Mbit/s","3396.1529","0.09 MB","97318.4864","0.01 Mbit/s","1622.2451","0.10 MB","106416.7241","0.01 Mbit/s","1773.9077","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:09:00 AM - 6:10:00 AM","45358.9652777778","0.17 MB","177453.0608","0.02 Mbit/s","2957.5510","0.07 MB","76559.7982","0.01 Mbit/s","1275.9966","0.10 MB","100893.2627","0.01 Mbit/s","1681.5544","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:10:00 AM - 6:11:00 AM","45358.9659722222","0.14 MB","146273.3698","0.02 Mbit/s","2438.2959","0.06 MB","57710.8418","","962.0077","0.08 MB","88562.5280","0.01 Mbit/s","1476.2882","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:11:00 AM - 6:12:00 AM","45358.9666666667","0.15 MB","161943.1969","0.02 Mbit/s","2699.0533","0.06 MB","61078.7597","","1017.9793","0.10 MB","100864.4372","0.01 Mbit/s","1681.0740","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:12:00 AM - 6:13:00 AM","45358.9673611111","0.13 MB","141241.1156","0.02 Mbit/s","2354.4110","0.04 MB","41775.5286","","696.3749","0.09 MB","99465.5870","0.01 Mbit/s","1658.0361","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:13:00 AM - 6:14:00 AM","45358.9680555556","0.14 MB","145614.5184","0.02 Mbit/s","2426.9086","0.05 MB","50445.8252","","840.7638","0.09 MB","95168.6932","0.01 Mbit/s","1586.1449","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:14:00 AM - 6:15:00 AM","45358.9687500000","0.17 MB","174078.4078","0.02 Mbit/s","2901.3068","0.06 MB","62851.3475","","1047.5225","0.11 MB","111227.0603","0.01 Mbit/s","1853.7843","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:15:00 AM - 6:16:00 AM","45358.9694444444","1.49 MB","1561360.5233","0.21 Mbit/s","26027.0132","0.08 MB","83975.9778","0.01 Mbit/s","1399.8329","1.41 MB","1477384.5455","0.20 Mbit/s","24627.1803","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:16:00 AM - 6:17:00 AM","45358.9701388889","0.90 MB","944794.8825","0.13 Mbit/s","15746.5814","0.19 MB","198742.9503","0.03 Mbit/s","3312.3825","0.71 MB","746051.9322","0.10 Mbit/s","12434.1989","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:17:00 AM - 6:18:00 AM","45358.9708333333","0.19 MB","198648.5129","0.03 Mbit/s","3311.3604","0.10 MB","100377.0098","0.01 Mbit/s","1673.2290","0.09 MB","98271.5031","0.01 Mbit/s","1638.1314","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:18:00 AM - 6:19:00 AM","45358.9715277778","0.14 MB","146271.2905","0.02 Mbit/s","2438.2612","0.05 MB","53257.8298","","887.7785","0.09 MB","93013.4607","0.01 Mbit/s","1550.4828","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:19:00 AM - 6:20:00 AM","45358.9722222222","0.15 MB","158752.1065","0.02 Mbit/s","2646.3095","0.06 MB","62017.0474","","1033.7898","0.09 MB","96735.0591","0.01 Mbit/s","1612.5197","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:20:00 AM - 6:21:00 AM","45358.9729166667","0.14 MB","145061.7864","0.02 Mbit/s","2417.6964","0.05 MB","57531.8070","","958.8634","0.08 MB","87529.9795","0.01 Mbit/s","1458.8330","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:21:00 AM - 6:22:00 AM","45358.9736111111","0.14 MB","147188.9677","0.02 Mbit/s","2453.1495","0.05 MB","57039.8222","","950.6637","0.09 MB","90149.1455","0.01 Mbit/s","1502.4858","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:22:00 AM - 6:23:00 AM","45358.9743055556","0.19 MB","204229.9637","0.03 Mbit/s","3404.4001","0.06 MB","65585.8547","","1093.2798","0.13 MB","138644.1090","0.02 Mbit/s","2311.1203","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:23:00 AM - 6:24:00 AM","45358.9750000000","0.16 MB","169095.5700","0.02 Mbit/s","2818.2595","0.05 MB","47557.5475","","792.6258","0.12 MB","121538.0225","0.02 Mbit/s","2025.6337","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:24:00 AM - 6:25:00 AM","45358.9756944444","0.15 MB","158268.8008","0.02 Mbit/s","2637.8133","0.05 MB","55357.2737","","922.6212","0.10 MB","102911.5272","0.01 Mbit/s","1715.1921","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:25:00 AM - 6:26:00 AM","45358.9763888889","0.15 MB","155299.8718","0.02 Mbit/s","2588.7627","0.06 MB","58730.4525","","979.0040","0.09 MB","96569.4193","0.01 Mbit/s","1609.7586","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:26:00 AM - 6:27:00 AM","45358.9770833333","0.13 MB","137337.4237","0.02 Mbit/s","2289.3386","0.05 MB","54485.5194","","908.2434","0.08 MB","82851.9043","0.01 Mbit/s","1381.0953","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:27:00 AM - 6:28:00 AM","45358.9777777778","0.16 MB","163338.6641","0.02 Mbit/s","2722.3111","0.06 MB","62439.8816","","1040.6647","0.10 MB","100898.7825","0.01 Mbit/s","1681.6464","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:28:00 AM - 6:29:00 AM","45358.9784722222","0.14 MB","149456.0007","0.02 Mbit/s","2490.9333","0.05 MB","50259.5006","","837.6583","0.09 MB","99196.5001","0.01 Mbit/s","1653.2750","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:29:00 AM - 6:30:00 AM","45358.9791666667","0.15 MB","158753.2884","0.02 Mbit/s","2645.8881","0.05 MB","54196.7855","","903.2798","0.10 MB","104556.5029","0.01 Mbit/s","1742.6084","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:30:00 AM - 6:31:00 AM","45358.9798611111","0.13 MB","140315.4956","0.02 Mbit/s","2338.9814","0.05 MB","52754.4582","","879.3875","0.08 MB","87561.0374","0.01 Mbit/s","1459.5939","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:31:00 AM - 6:32:00 AM","45358.9805555556","0.14 MB","143040.3231","0.02 Mbit/s","2384.0054","0.05 MB","53904.0280","","898.4005","0.09 MB","89136.2950","0.01 Mbit/s","1485.6049","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:32:00 AM - 6:33:00 AM","45358.9812500000","0.17 MB","173528.5004","0.02 Mbit/s","2892.6238","0.06 MB","64130.5998","","1069.0215","0.10 MB","109397.9007","0.01 Mbit/s","1823.6023","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:33:00 AM - 6:34:00 AM","45358.9819444444","0.16 MB","167672.6997","0.02 Mbit/s","2794.5450","0.06 MB","63317.1053","","1055.2851","0.10 MB","104355.5944","0.01 Mbit/s","1739.2599","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:34:00 AM - 6:35:00 AM","45358.9826388889","0.14 MB","144555.8797","0.02 Mbit/s","2409.2647","0.04 MB","45933.9084","","765.5651","0.09 MB","98621.9713","0.01 Mbit/s","1643.6995","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:35:00 AM - 6:36:00 AM","45358.9833333333","0.16 MB","165444.6541","0.02 Mbit/s","2757.8705","0.05 MB","56319.2149","","938.8101","0.10 MB","109125.4392","0.01 Mbit/s","1819.0605","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:36:00 AM - 6:37:00 AM","45358.9840277778","0.14 MB","144840.7245","0.02 Mbit/s","2414.4145","0.05 MB","56316.3963","","938.7631","0.08 MB","88524.3282","0.01 Mbit/s","1475.6514","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:37:00 AM - 6:38:00 AM","45358.9847222222","0.18 MB","191999.7172","0.03 Mbit/s","3199.9953","0.08 MB","80900.9350","0.01 Mbit/s","1348.3489","0.11 MB","111098.7823","0.01 Mbit/s","1851.6464","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:38:00 AM - 6:39:00 AM","45358.9854166667","0.24 MB","247313.7118","0.03 Mbit/s","4121.8952","0.12 MB","126524.9077","0.02 Mbit/s","2108.7485","0.12 MB","120788.8041","0.02 Mbit/s","2013.1467","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:39:00 AM - 6:40:00 AM","45358.9861111111","0.16 MB","171452.8493","0.02 Mbit/s","2857.5475","0.06 MB","67941.7478","","1132.3625","0.10 MB","103511.1016","0.01 Mbit/s","1725.1850","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:40:00 AM - 6:41:00 AM","45358.9868055556","0.14 MB","146760.6026","0.02 Mbit/s","2446.4178","0.05 MB","57495.2514","","958.4139","0.09 MB","89265.3512","0.01 Mbit/s","1488.0039","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:41:00 AM - 6:42:00 AM","45358.9875000000","0.15 MB","155571.2921","0.02 Mbit/s","2592.8549","0.06 MB","60759.3819","","1012.6564","0.09 MB","94811.9102","0.01 Mbit/s","1580.1985","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:42:00 AM - 6:43:00 AM","45358.9881944444","0.15 MB","153092.1665","0.02 Mbit/s","2551.9614","0.05 MB","55816.9497","","930.4376","0.09 MB","97275.2168","0.01 Mbit/s","1621.5239","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:43:00 AM - 6:44:00 AM","45358.9888888889","0.14 MB","148066.0615","0.02 Mbit/s","2468.1791","0.05 MB","55123.8167","","918.8834","0.09 MB","92942.2448","0.01 Mbit/s","1549.2956","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:44:00 AM - 6:45:00 AM","45358.9895833333","0.14 MB","151699.6880","0.02 Mbit/s","2528.3281","0.06 MB","58998.8810","","983.3147","0.09 MB","92700.8070","0.01 Mbit/s","1545.0135","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:45:00 AM - 6:46:00 AM","45358.9902777778","0.18 MB","186634.5364","0.02 Mbit/s","3110.5756","0.04 MB","39600.8224","","660.0137","0.14 MB","147033.7139","0.02 Mbit/s","2450.5619","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:46:00 AM - 6:47:00 AM","45358.9909722222","0.33 MB","343486.6539","0.05 Mbit/s","5725.7319","0.17 MB","179460.1332","0.02 Mbit/s","2991.5008","0.16 MB","164026.5208","0.02 Mbit/s","2734.2311","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:47:00 AM - 6:48:00 AM","45358.9916666667","0.23 MB","242892.0272","0.03 Mbit/s","4048.2005","0.12 MB","123015.2619","0.02 Mbit/s","2050.2544","0.11 MB","119876.7653","0.02 Mbit/s","1997.9461","0 %","0.0000","100 %","0000010000"
"3/8/2024 6:48:00 AM - 6:49:00 AM","45358.9923611111","0.16 MB","172326.0167","0.02 Mbit/s","2872.5790","0.06 MB","65358.3297","","1089.4871","0.10 MB","106967.6869","0.01 Mbit/s","1783.0920","0 %","0.0000","100 %","0000009998"
"3/8/2024 6:49:00 AM - 6:50:00 AM","45358.9930555556","0.16 MB","163247.4254","0.02 Mbit/s","2721.2440","0.06 MB","59934.9555","","999.0824","0.10 MB","103312.4699","0.01 Mbit/s","1722.1615","0 %","0.0000","100 %","0000009998"
